x,y,outer_radius,inner_radius,num_peaks,color,rotation_angle,outline,linewidth,image_width,image_height,background_color,plot_function,file_name
0.55,0.53,0.35,0.2,4,black,70.0,interpolate,1,200,200,white,draw_star,5671.png
0.45,0.49,0.41,0.19,5,black,70.0,interpolate,3,200,200,white,draw_star,5672.png
0.52,0.51,0.43,0.13,6,black,0.0,interpolate,2,200,200,white,draw_star,5673.png
0.5,0.49,0.37,0.19,7,black,40.0,interpolate,2,200,200,white,draw_star,5674.png
0.53,0.46,0.43,0.16,5,black,90.0,interpolate,3,200,200,white,draw_star,5675.png
0.5,0.45,0.45,0.1,3,black,100.0,interpolate,2,200,200,white,draw_star,5676.png
0.53,0.54,0.35,0.13,6,black,40.0,interpolate,1,200,200,white,draw_star,5677.png
0.48,0.46,0.37,0.16,7,black,0.0,interpolate,3,200,200,white,draw_star,5678.png
0.49,0.47,0.43,0.1,3,black,20.0,interpolate,1,200,200,white,draw_star,5679.png
0.45,0.46,0.35,0.1,6,black,0.0,interpolate,3,200,200,white,draw_star,5680.png
0.5,0.52,0.45,0.1,7,black,120.0,interpolate,2,200,200,white,draw_star,5681.png
0.52,0.46,0.43,0.13,6,black,130.0,interpolate,2,200,200,white,draw_star,5682.png
0.5,0.49,0.37,0.14,4,black,100.0,interpolate,1,200,200,white,draw_star,5683.png
0.46,0.48,0.39,0.22,5,black,100.0,interpolate,3,200,200,white,draw_star,5684.png
0.48,0.45,0.45,0.22,5,black,150.0,interpolate,3,200,200,white,draw_star,5685.png
0.47,0.53,0.35,0.13,7,black,130.0,interpolate,2,200,200,white,draw_star,5686.png
0.55,0.45,0.35,0.15,3,black,170.0,interpolate,2,200,200,white,draw_star,5687.png
0.46,0.5,0.39,0.2,4,black,170.0,interpolate,3,200,200,white,draw_star,5688.png
0.53,0.46,0.35,0.13,3,black,160.0,interpolate,1,200,200,white,draw_star,5689.png
0.53,0.51,0.39,0.11,3,black,150.0,interpolate,1,200,200,white,draw_star,5690.png
0.47,0.47,0.39,0.25,7,black,130.0,interpolate,1,200,200,white,draw_star,5691.png
0.48,0.52,0.41,0.1,7,black,10.0,interpolate,3,200,200,white,draw_star,5692.png
0.46,0.51,0.37,0.13,3,black,100.0,interpolate,2,200,200,white,draw_star,5693.png
0.45,0.45,0.39,0.14,3,black,90.0,interpolate,1,200,200,white,draw_star,5694.png
0.55,0.52,0.45,0.19,7,black,10.0,interpolate,1,200,200,white,draw_star,5695.png
0.46,0.49,0.35,0.12,4,black,40.0,interpolate,2,200,200,white,draw_star,5696.png
0.54,0.45,0.41,0.1,6,black,20.0,interpolate,3,200,200,white,draw_star,5697.png
0.48,0.46,0.37,0.14,3,black,40.0,interpolate,3,200,200,white,draw_star,5698.png
0.54,0.5,0.39,0.14,3,black,50.0,interpolate,3,200,200,white,draw_star,5699.png
0.47,0.47,0.43,0.16,4,black,40.0,interpolate,3,200,200,white,draw_star,5700.png
0.53,0.48,0.45,0.13,5,black,80.0,interpolate,1,200,200,white,draw_star,5701.png
0.49,0.55,0.37,0.16,5,black,50.0,interpolate,3,200,200,white,draw_star,5702.png
0.45,0.53,0.35,0.25,7,black,40.0,interpolate,3,200,200,white,draw_star,5703.png
0.48,0.49,0.45,0.19,6,black,10.0,interpolate,3,200,200,white,draw_star,5704.png
0.52,0.48,0.37,0.15,3,black,50.0,interpolate,1,200,200,white,draw_star,5705.png
0.51,0.47,0.37,0.13,6,black,50.0,interpolate,3,200,200,white,draw_star,5706.png
0.54,0.55,0.43,0.19,7,black,70.0,interpolate,3,200,200,white,draw_star,5707.png
0.45,0.51,0.41,0.13,5,black,40.0,interpolate,1,200,200,white,draw_star,5708.png
0.51,0.54,0.35,0.13,7,black,170.0,interpolate,1,200,200,white,draw_star,5709.png
0.47,0.48,0.35,0.13,3,black,90.0,interpolate,2,200,200,white,draw_star,5710.png
0.48,0.47,0.35,0.1,5,black,20.0,interpolate,1,200,200,white,draw_star,5711.png
0.51,0.49,0.37,0.16,7,black,30.0,interpolate,1,200,200,white,draw_star,5712.png
0.52,0.53,0.43,0.1,3,black,20.0,interpolate,1,200,200,white,draw_star,5713.png
0.45,0.55,0.37,0.12,3,black,150.0,interpolate,3,200,200,white,draw_star,5714.png
0.48,0.49,0.45,0.13,7,black,30.0,interpolate,2,200,200,white,draw_star,5715.png
0.55,0.46,0.41,0.12,3,black,130.0,interpolate,3,200,200,white,draw_star,5716.png
0.52,0.51,0.43,0.22,7,black,130.0,interpolate,1,200,200,white,draw_star,5717.png
0.48,0.46,0.41,0.15,3,black,90.0,interpolate,2,200,200,white,draw_star,5718.png
0.5,0.51,0.41,0.16,6,black,150.0,interpolate,1,200,200,white,draw_star,5719.png
0.52,0.51,0.37,0.19,6,black,130.0,interpolate,1,200,200,white,draw_star,5720.png
0.55,0.53,0.39,0.16,5,black,100.0,interpolate,3,200,200,white,draw_star,5721.png
0.46,0.54,0.39,0.22,5,black,140.0,interpolate,1,200,200,white,draw_star,5722.png
0.48,0.46,0.37,0.25,5,black,70.0,interpolate,2,200,200,white,draw_star,5723.png
0.45,0.55,0.45,0.22,6,black,50.0,interpolate,3,200,200,white,draw_star,5724.png
0.49,0.52,0.35,0.13,6,black,60.0,interpolate,2,200,200,white,draw_star,5725.png
0.46,0.52,0.35,0.25,6,black,140.0,interpolate,3,200,200,white,draw_star,5726.png
0.45,0.5,0.39,0.25,6,black,170.0,interpolate,2,200,200,white,draw_star,5727.png
0.55,0.51,0.37,0.18,4,black,130.0,interpolate,1,200,200,white,draw_star,5728.png
0.54,0.53,0.45,0.15,3,black,110.0,interpolate,3,200,200,white,draw_star,5729.png
0.45,0.53,0.43,0.15,3,black,0.0,interpolate,1,200,200,white,draw_star,5730.png
0.45,0.55,0.35,0.19,5,black,120.0,interpolate,3,200,200,white,draw_star,5731.png
0.51,0.46,0.45,0.19,6,black,40.0,interpolate,1,200,200,white,draw_star,5732.png
0.54,0.46,0.35,0.13,3,black,50.0,interpolate,3,200,200,white,draw_star,5733.png
0.45,0.51,0.45,0.12,4,black,130.0,interpolate,1,200,200,white,draw_star,5734.png
0.47,0.49,0.35,0.12,3,black,30.0,interpolate,2,200,200,white,draw_star,5735.png
0.51,0.52,0.41,0.13,5,black,80.0,interpolate,3,200,200,white,draw_star,5736.png
0.51,0.53,0.35,0.12,4,black,150.0,interpolate,3,200,200,white,draw_star,5737.png
0.49,0.48,0.43,0.13,5,black,40.0,interpolate,3,200,200,white,draw_star,5738.png
0.52,0.51,0.41,0.11,3,black,80.0,interpolate,2,200,200,white,draw_star,5739.png
0.5,0.48,0.43,0.14,3,black,100.0,interpolate,3,200,200,white,draw_star,5740.png
0.53,0.47,0.39,0.19,6,black,60.0,interpolate,1,200,200,white,draw_star,5741.png
0.45,0.49,0.43,0.1,3,black,70.0,interpolate,3,200,200,white,draw_star,5742.png
0.45,0.45,0.43,0.1,5,black,90.0,interpolate,3,200,200,white,draw_star,5743.png
0.48,0.53,0.43,0.1,4,black,80.0,interpolate,1,200,200,white,draw_star,5744.png
0.47,0.54,0.37,0.13,5,black,100.0,interpolate,1,200,200,white,draw_star,5745.png
0.46,0.5,0.35,0.22,7,black,20.0,interpolate,3,200,200,white,draw_star,5746.png
0.48,0.51,0.37,0.16,5,black,90.0,interpolate,2,200,200,white,draw_star,5747.png
0.52,0.49,0.45,0.15,3,black,110.0,interpolate,1,200,200,white,draw_star,5748.png
0.48,0.48,0.37,0.1,4,black,40.0,interpolate,3,200,200,white,draw_star,5749.png
0.52,0.49,0.43,0.12,4,black,10.0,interpolate,1,200,200,white,draw_star,5750.png
0.55,0.52,0.45,0.1,3,black,150.0,interpolate,1,200,200,white,draw_star,5751.png
0.48,0.47,0.43,0.2,4,black,110.0,interpolate,2,200,200,white,draw_star,5752.png
0.45,0.46,0.37,0.14,3,black,90.0,interpolate,3,200,200,white,draw_star,5753.png
0.54,0.51,0.41,0.13,3,black,120.0,interpolate,2,200,200,white,draw_star,5754.png
0.47,0.53,0.45,0.19,7,black,10.0,interpolate,3,200,200,white,draw_star,5755.png
0.46,0.47,0.39,0.16,4,black,170.0,interpolate,1,200,200,white,draw_star,5756.png
0.48,0.52,0.39,0.1,3,black,0.0,interpolate,3,200,200,white,draw_star,5757.png
0.53,0.55,0.41,0.16,4,black,170.0,interpolate,1,200,200,white,draw_star,5758.png
0.46,0.5,0.41,0.1,5,black,140.0,interpolate,1,200,200,white,draw_star,5759.png
0.46,0.46,0.35,0.1,5,black,130.0,interpolate,2,200,200,white,draw_star,5760.png
0.47,0.52,0.35,0.11,3,black,80.0,interpolate,2,200,200,white,draw_star,5761.png
0.55,0.45,0.35,0.25,5,black,70.0,interpolate,3,200,200,white,draw_star,5762.png
0.55,0.48,0.35,0.11,3,black,0.0,interpolate,2,200,200,white,draw_star,5763.png
0.49,0.55,0.43,0.25,7,black,90.0,interpolate,3,200,200,white,draw_star,5764.png
0.45,0.49,0.37,0.13,6,black,100.0,interpolate,3,200,200,white,draw_star,5765.png
0.47,0.45,0.43,0.14,3,black,60.0,interpolate,2,200,200,white,draw_star,5766.png
0.52,0.47,0.39,0.1,3,black,160.0,interpolate,1,200,200,white,draw_star,5767.png
0.48,0.55,0.43,0.1,4,black,10.0,interpolate,2,200,200,white,draw_star,5768.png
0.48,0.45,0.41,0.1,4,black,30.0,interpolate,1,200,200,white,draw_star,5769.png
0.52,0.54,0.35,0.1,4,black,50.0,interpolate,2,200,200,white,draw_star,5770.png
0.55,0.51,0.39,0.16,5,black,70.0,interpolate,2,200,200,white,draw_star,5771.png
0.48,0.46,0.37,0.25,7,black,10.0,interpolate,1,200,200,white,draw_star,5772.png
0.47,0.5,0.45,0.25,5,black,130.0,interpolate,1,200,200,white,draw_star,5773.png
0.52,0.51,0.43,0.13,7,black,20.0,interpolate,1,200,200,white,draw_star,5774.png
0.49,0.45,0.39,0.13,7,black,50.0,interpolate,2,200,200,white,draw_star,5775.png
0.52,0.46,0.41,0.11,3,black,30.0,interpolate,3,200,200,white,draw_star,5776.png
0.53,0.48,0.45,0.22,7,black,70.0,interpolate,2,200,200,white,draw_star,5777.png
0.5,0.48,0.41,0.15,3,black,40.0,interpolate,2,200,200,white,draw_star,5778.png
0.48,0.51,0.39,0.14,4,black,90.0,interpolate,3,200,200,white,draw_star,5779.png
0.46,0.53,0.41,0.13,6,black,20.0,interpolate,2,200,200,white,draw_star,5780.png
0.53,0.52,0.41,0.15,3,black,0.0,interpolate,2,200,200,white,draw_star,5781.png
0.51,0.47,0.35,0.16,4,black,70.0,interpolate,2,200,200,white,draw_star,5782.png
0.48,0.52,0.39,0.16,7,black,160.0,interpolate,2,200,200,white,draw_star,5783.png
0.45,0.55,0.45,0.13,5,black,50.0,interpolate,1,200,200,white,draw_star,5784.png
0.46,0.53,0.39,0.25,7,black,10.0,interpolate,3,200,200,white,draw_star,5785.png
0.48,0.49,0.37,0.19,6,black,60.0,interpolate,2,200,200,white,draw_star,5786.png
0.53,0.49,0.41,0.2,4,black,150.0,interpolate,2,200,200,white,draw_star,5787.png
0.51,0.45,0.43,0.2,4,black,30.0,interpolate,3,200,200,white,draw_star,5788.png
0.52,0.55,0.45,0.22,5,black,40.0,interpolate,3,200,200,white,draw_star,5789.png
0.54,0.55,0.39,0.1,7,black,50.0,interpolate,2,200,200,white,draw_star,5790.png
0.51,0.45,0.37,0.16,4,black,10.0,interpolate,1,200,200,white,draw_star,5791.png
0.54,0.5,0.39,0.22,7,black,110.0,interpolate,1,200,200,white,draw_star,5792.png
0.51,0.54,0.45,0.16,5,black,30.0,interpolate,2,200,200,white,draw_star,5793.png
0.48,0.48,0.39,0.14,3,black,150.0,interpolate,2,200,200,white,draw_star,5794.png
0.51,0.54,0.45,0.19,7,black,20.0,interpolate,3,200,200,white,draw_star,5795.png
0.48,0.54,0.43,0.13,7,black,10.0,interpolate,1,200,200,white,draw_star,5796.png
0.53,0.5,0.37,0.1,3,black,10.0,interpolate,1,200,200,white,draw_star,5797.png
0.5,0.51,0.39,0.11,3,black,50.0,interpolate,1,200,200,white,draw_star,5798.png
0.5,0.49,0.35,0.25,6,black,90.0,interpolate,1,200,200,white,draw_star,5799.png
0.53,0.53,0.43,0.19,6,black,20.0,interpolate,3,200,200,white,draw_star,5800.png
0.48,0.47,0.37,0.13,5,black,110.0,interpolate,2,200,200,white,draw_star,5801.png
0.49,0.51,0.43,0.11,3,black,160.0,interpolate,3,200,200,white,draw_star,5802.png
0.53,0.46,0.35,0.13,5,black,140.0,interpolate,2,200,200,white,draw_star,5803.png
0.53,0.55,0.37,0.1,4,black,100.0,interpolate,3,200,200,white,draw_star,5804.png
0.48,0.49,0.45,0.16,4,black,90.0,interpolate,1,200,200,white,draw_star,5805.png
0.49,0.51,0.37,0.11,3,black,20.0,interpolate,1,200,200,white,draw_star,5806.png
0.55,0.48,0.45,0.25,7,black,100.0,interpolate,1,200,200,white,draw_star,5807.png
0.46,0.45,0.37,0.1,6,black,160.0,interpolate,3,200,200,white,draw_star,5808.png
0.52,0.45,0.35,0.19,6,black,60.0,interpolate,2,200,200,white,draw_star,5809.png
0.51,0.49,0.45,0.1,5,black,70.0,interpolate,3,200,200,white,draw_star,5810.png
0.51,0.5,0.41,0.16,5,black,100.0,interpolate,2,200,200,white,draw_star,5811.png
0.45,0.5,0.37,0.25,6,black,70.0,interpolate,2,200,200,white,draw_star,5812.png
0.46,0.47,0.41,0.1,5,black,130.0,interpolate,1,200,200,white,draw_star,5813.png
0.47,0.49,0.41,0.13,6,black,140.0,interpolate,2,200,200,white,draw_star,5814.png
0.45,0.5,0.41,0.25,6,black,30.0,interpolate,1,200,200,white,draw_star,5815.png
0.5,0.45,0.35,0.19,5,black,150.0,interpolate,2,200,200,white,draw_star,5816.png
0.49,0.51,0.43,0.18,4,black,30.0,interpolate,3,200,200,white,draw_star,5817.png
0.51,0.54,0.35,0.13,3,black,30.0,interpolate,3,200,200,white,draw_star,5818.png
0.53,0.53,0.41,0.25,6,black,60.0,interpolate,2,200,200,white,draw_star,5819.png
0.53,0.55,0.45,0.13,5,black,30.0,interpolate,1,200,200,white,draw_star,5820.png
0.55,0.53,0.37,0.25,5,black,30.0,interpolate,1,200,200,white,draw_star,5821.png
0.55,0.46,0.37,0.1,5,black,120.0,interpolate,2,200,200,white,draw_star,5822.png
0.55,0.51,0.39,0.25,5,black,0.0,interpolate,2,200,200,white,draw_star,5823.png
0.45,0.54,0.45,0.19,7,black,70.0,interpolate,3,200,200,white,draw_star,5824.png
0.52,0.48,0.35,0.13,3,black,10.0,interpolate,1,200,200,white,draw_star,5825.png
0.55,0.5,0.37,0.25,6,black,150.0,interpolate,2,200,200,white,draw_star,5826.png
0.53,0.49,0.45,0.25,5,black,0.0,interpolate,2,200,200,white,draw_star,5827.png
0.55,0.45,0.43,0.14,4,black,160.0,interpolate,1,200,200,white,draw_star,5828.png
0.55,0.55,0.39,0.13,6,black,80.0,interpolate,1,200,200,white,draw_star,5829.png
0.46,0.47,0.35,0.14,4,black,80.0,interpolate,1,200,200,white,draw_star,5830.png
0.51,0.55,0.41,0.1,3,black,170.0,interpolate,3,200,200,white,draw_star,5831.png
0.46,0.53,0.43,0.1,5,black,60.0,interpolate,2,200,200,white,draw_star,5832.png
0.51,0.53,0.41,0.19,5,black,160.0,interpolate,2,200,200,white,draw_star,5833.png
0.49,0.49,0.45,0.2,4,black,40.0,interpolate,1,200,200,white,draw_star,5834.png
0.49,0.54,0.43,0.13,5,black,140.0,interpolate,2,200,200,white,draw_star,5835.png
0.47,0.52,0.35,0.19,5,black,90.0,interpolate,3,200,200,white,draw_star,5836.png
0.53,0.46,0.37,0.19,5,black,120.0,interpolate,2,200,200,white,draw_star,5837.png
0.55,0.5,0.39,0.1,5,black,140.0,interpolate,1,200,200,white,draw_star,5838.png
0.5,0.55,0.35,0.22,5,black,150.0,interpolate,2,200,200,white,draw_star,5839.png
0.53,0.51,0.37,0.2,4,black,70.0,interpolate,1,200,200,white,draw_star,5840.png
0.52,0.54,0.39,0.1,6,black,0.0,interpolate,1,200,200,white,draw_star,5841.png
0.45,0.5,0.43,0.1,6,black,20.0,interpolate,1,200,200,white,draw_star,5842.png
0.45,0.47,0.45,0.12,4,black,20.0,interpolate,1,200,200,white,draw_star,5843.png
0.5,0.5,0.43,0.12,4,black,160.0,interpolate,1,200,200,white,draw_star,5844.png
0.54,0.47,0.35,0.12,3,black,160.0,interpolate,2,200,200,white,draw_star,5845.png
0.46,0.49,0.37,0.11,3,black,170.0,interpolate,3,200,200,white,draw_star,5846.png
0.5,0.55,0.39,0.1,7,black,120.0,interpolate,1,200,200,white,draw_star,5847.png
0.53,0.52,0.35,0.1,3,black,170.0,interpolate,3,200,200,white,draw_star,5848.png
0.53,0.45,0.45,0.1,3,black,60.0,interpolate,2,200,200,white,draw_star,5849.png
0.55,0.47,0.45,0.16,6,black,30.0,interpolate,3,200,200,white,draw_star,5850.png
0.49,0.5,0.39,0.2,4,black,80.0,interpolate,2,200,200,white,draw_star,5851.png
0.54,0.45,0.35,0.16,5,black,110.0,interpolate,1,200,200,white,draw_star,5852.png
0.46,0.51,0.39,0.22,5,black,40.0,interpolate,1,200,200,white,draw_star,5853.png
0.5,0.48,0.43,0.19,7,black,20.0,interpolate,2,200,200,white,draw_star,5854.png
0.53,0.52,0.43,0.16,7,black,170.0,interpolate,1,200,200,white,draw_star,5855.png
0.47,0.51,0.37,0.13,6,black,70.0,interpolate,3,200,200,white,draw_star,5856.png
0.49,0.55,0.41,0.1,5,black,100.0,interpolate,3,200,200,white,draw_star,5857.png
0.54,0.52,0.39,0.14,3,black,160.0,interpolate,2,200,200,white,draw_star,5858.png
0.5,0.45,0.45,0.13,3,black,60.0,interpolate,1,200,200,white,draw_star,5859.png
0.46,0.51,0.37,0.1,5,black,110.0,interpolate,3,200,200,white,draw_star,5860.png
0.49,0.47,0.39,0.1,7,black,80.0,interpolate,2,200,200,white,draw_star,5861.png
0.47,0.49,0.37,0.1,7,black,20.0,interpolate,2,200,200,white,draw_star,5862.png
0.49,0.49,0.45,0.11,3,black,100.0,interpolate,3,200,200,white,draw_star,5863.png
0.5,0.52,0.41,0.16,6,black,130.0,interpolate,2,200,200,white,draw_star,5864.png
0.55,0.52,0.39,0.1,4,black,80.0,interpolate,3,200,200,white,draw_star,5865.png
0.55,0.53,0.43,0.22,5,black,80.0,interpolate,2,200,200,white,draw_star,5866.png
0.5,0.53,0.35,0.22,6,black,160.0,interpolate,3,200,200,white,draw_star,5867.png
0.53,0.45,0.39,0.19,7,black,30.0,interpolate,2,200,200,white,draw_star,5868.png
0.45,0.46,0.43,0.13,3,black,120.0,interpolate,2,200,200,white,draw_star,5869.png
0.53,0.53,0.35,0.25,5,black,170.0,interpolate,1,200,200,white,draw_star,5870.png
0.53,0.46,0.39,0.14,3,black,100.0,interpolate,2,200,200,white,draw_star,5871.png
0.51,0.49,0.43,0.12,4,black,10.0,interpolate,3,200,200,white,draw_star,5872.png
0.54,0.54,0.45,0.14,3,black,50.0,interpolate,3,200,200,white,draw_star,5873.png
0.55,0.53,0.45,0.2,4,black,150.0,interpolate,3,200,200,white,draw_star,5874.png
0.46,0.53,0.35,0.22,6,black,0.0,interpolate,3,200,200,white,draw_star,5875.png
0.52,0.46,0.35,0.12,3,black,150.0,interpolate,3,200,200,white,draw_star,5876.png
0.5,0.45,0.43,0.1,5,black,110.0,interpolate,1,200,200,white,draw_star,5877.png
0.45,0.49,0.43,0.14,4,black,50.0,interpolate,2,200,200,white,draw_star,5878.png
0.51,0.49,0.39,0.19,7,black,50.0,interpolate,3,200,200,white,draw_star,5879.png
0.54,0.46,0.37,0.19,6,black,10.0,interpolate,3,200,200,white,draw_star,5880.png
0.5,0.55,0.45,0.1,4,black,110.0,interpolate,3,200,200,white,draw_star,5881.png
0.54,0.45,0.41,0.25,6,black,130.0,interpolate,1,200,200,white,draw_star,5882.png
0.54,0.47,0.39,0.1,4,black,100.0,interpolate,1,200,200,white,draw_star,5883.png
0.53,0.46,0.43,0.11,3,black,10.0,interpolate,1,200,200,white,draw_star,5884.png
0.52,0.48,0.39,0.1,6,black,110.0,interpolate,1,200,200,white,draw_star,5885.png
0.48,0.46,0.43,0.1,6,black,20.0,interpolate,1,200,200,white,draw_star,5886.png
0.46,0.49,0.41,0.25,6,black,60.0,interpolate,2,200,200,white,draw_star,5887.png
0.51,0.52,0.43,0.16,6,black,100.0,interpolate,1,200,200,white,draw_star,5888.png
0.5,0.5,0.39,0.13,3,black,150.0,interpolate,2,200,200,white,draw_star,5889.png
0.48,0.52,0.35,0.19,6,black,10.0,interpolate,2,200,200,white,draw_star,5890.png
0.55,0.55,0.43,0.25,5,black,110.0,interpolate,3,200,200,white,draw_star,5891.png
0.47,0.55,0.43,0.1,5,black,40.0,interpolate,1,200,200,white,draw_star,5892.png
0.52,0.51,0.41,0.19,7,black,100.0,interpolate,3,200,200,white,draw_star,5893.png
0.47,0.45,0.39,0.16,6,black,40.0,interpolate,2,200,200,white,draw_star,5894.png
0.52,0.53,0.45,0.22,5,black,30.0,interpolate,3,200,200,white,draw_star,5895.png
0.54,0.48,0.35,0.13,6,black,160.0,interpolate,3,200,200,white,draw_star,5896.png
0.51,0.46,0.41,0.1,7,black,120.0,interpolate,1,200,200,white,draw_star,5897.png
0.54,0.55,0.41,0.25,7,black,90.0,interpolate,1,200,200,white,draw_star,5898.png
0.51,0.5,0.43,0.22,6,black,10.0,interpolate,2,200,200,white,draw_star,5899.png
0.51,0.52,0.37,0.1,3,black,110.0,interpolate,3,200,200,white,draw_star,5900.png
0.51,0.45,0.41,0.1,7,black,60.0,interpolate,1,200,200,white,draw_star,5901.png
0.48,0.47,0.45,0.15,3,black,100.0,interpolate,2,200,200,white,draw_star,5902.png
0.52,0.5,0.39,0.1,7,black,90.0,interpolate,1,200,200,white,draw_star,5903.png
0.55,0.48,0.41,0.1,6,black,130.0,interpolate,1,200,200,white,draw_star,5904.png
0.51,0.55,0.45,0.19,6,black,150.0,interpolate,1,200,200,white,draw_star,5905.png
0.5,0.53,0.41,0.22,6,black,120.0,interpolate,2,200,200,white,draw_star,5906.png
0.52,0.48,0.45,0.13,5,black,20.0,interpolate,1,200,200,white,draw_star,5907.png
0.47,0.46,0.43,0.19,5,black,170.0,interpolate,1,200,200,white,draw_star,5908.png
0.53,0.49,0.41,0.11,3,black,120.0,interpolate,1,200,200,white,draw_star,5909.png
0.46,0.54,0.45,0.12,3,black,140.0,interpolate,3,200,200,white,draw_star,5910.png
0.55,0.55,0.45,0.25,5,black,130.0,interpolate,3,200,200,white,draw_star,5911.png
0.48,0.45,0.37,0.16,5,black,10.0,interpolate,1,200,200,white,draw_star,5912.png
0.46,0.48,0.45,0.18,4,black,40.0,interpolate,2,200,200,white,draw_star,5913.png
0.48,0.49,0.39,0.25,6,black,100.0,interpolate,2,200,200,white,draw_star,5914.png
0.45,0.47,0.35,0.25,5,black,140.0,interpolate,3,200,200,white,draw_star,5915.png
0.48,0.46,0.39,0.13,7,black,80.0,interpolate,2,200,200,white,draw_star,5916.png
0.5,0.49,0.39,0.1,3,black,140.0,interpolate,1,200,200,white,draw_star,5917.png
0.54,0.52,0.41,0.14,3,black,40.0,interpolate,1,200,200,white,draw_star,5918.png
0.54,0.5,0.35,0.19,7,black,70.0,interpolate,1,200,200,white,draw_star,5919.png
0.49,0.52,0.39,0.14,3,black,110.0,interpolate,3,200,200,white,draw_star,5920.png
0.46,0.46,0.37,0.15,3,black,160.0,interpolate,3,200,200,white,draw_star,5921.png
0.48,0.53,0.41,0.14,3,black,60.0,interpolate,2,200,200,white,draw_star,5922.png
0.5,0.46,0.43,0.13,5,black,120.0,interpolate,2,200,200,white,draw_star,5923.png
0.51,0.52,0.43,0.13,6,black,50.0,interpolate,1,200,200,white,draw_star,5924.png
0.51,0.46,0.45,0.12,3,black,90.0,interpolate,1,200,200,white,draw_star,5925.png
0.51,0.54,0.45,0.13,7,black,40.0,interpolate,3,200,200,white,draw_star,5926.png
0.51,0.54,0.45,0.14,3,black,90.0,interpolate,1,200,200,white,draw_star,5927.png
0.53,0.47,0.39,0.15,3,black,70.0,interpolate,2,200,200,white,draw_star,5928.png
0.47,0.47,0.45,0.13,6,black,120.0,interpolate,1,200,200,white,draw_star,5929.png
0.45,0.46,0.35,0.2,4,black,40.0,interpolate,1,200,200,white,draw_star,5930.png
0.46,0.46,0.37,0.1,3,black,140.0,interpolate,2,200,200,white,draw_star,5931.png
0.45,0.53,0.41,0.12,4,black,100.0,interpolate,2,200,200,white,draw_star,5932.png
0.55,0.55,0.37,0.15,3,black,100.0,interpolate,2,200,200,white,draw_star,5933.png
0.46,0.49,0.43,0.25,7,black,90.0,interpolate,1,200,200,white,draw_star,5934.png
0.52,0.5,0.35,0.16,5,black,30.0,interpolate,3,200,200,white,draw_star,5935.png
0.45,0.46,0.37,0.1,6,black,140.0,interpolate,1,200,200,white,draw_star,5936.png
0.48,0.45,0.43,0.14,4,black,120.0,interpolate,2,200,200,white,draw_star,5937.png
0.51,0.47,0.37,0.19,6,black,90.0,interpolate,1,200,200,white,draw_star,5938.png
0.52,0.55,0.45,0.1,4,black,10.0,interpolate,2,200,200,white,draw_star,5939.png
0.47,0.52,0.43,0.25,6,black,120.0,interpolate,2,200,200,white,draw_star,5940.png
0.46,0.52,0.45,0.19,5,black,130.0,interpolate,2,200,200,white,draw_star,5941.png
0.5,0.48,0.41,0.19,6,black,130.0,interpolate,2,200,200,white,draw_star,5942.png
0.48,0.55,0.45,0.16,7,black,110.0,interpolate,3,200,200,white,draw_star,5943.png
0.49,0.51,0.41,0.13,5,black,20.0,interpolate,2,200,200,white,draw_star,5944.png
0.5,0.51,0.35,0.16,4,black,40.0,interpolate,1,200,200,white,draw_star,5945.png
0.52,0.54,0.41,0.1,5,black,90.0,interpolate,3,200,200,white,draw_star,5946.png
0.52,0.54,0.41,0.1,7,black,0.0,interpolate,3,200,200,white,draw_star,5947.png
0.48,0.54,0.35,0.13,5,black,150.0,interpolate,2,200,200,white,draw_star,5948.png
0.55,0.52,0.43,0.25,6,black,80.0,interpolate,3,200,200,white,draw_star,5949.png
0.46,0.48,0.45,0.25,5,black,90.0,interpolate,3,200,200,white,draw_star,5950.png
0.54,0.5,0.39,0.25,5,black,100.0,interpolate,1,200,200,white,draw_star,5951.png
0.49,0.54,0.39,0.13,3,black,70.0,interpolate,3,200,200,white,draw_star,5952.png
0.45,0.51,0.37,0.11,3,black,70.0,interpolate,2,200,200,white,draw_star,5953.png
0.48,0.46,0.45,0.13,6,black,90.0,interpolate,3,200,200,white,draw_star,5954.png
0.48,0.54,0.41,0.16,6,black,50.0,interpolate,3,200,200,white,draw_star,5955.png
0.53,0.55,0.39,0.1,6,black,160.0,interpolate,2,200,200,white,draw_star,5956.png
0.48,0.46,0.35,0.12,4,black,90.0,interpolate,2,200,200,white,draw_star,5957.png
0.54,0.47,0.43,0.12,4,black,60.0,interpolate,3,200,200,white,draw_star,5958.png
0.55,0.45,0.37,0.1,7,black,160.0,interpolate,2,200,200,white,draw_star,5959.png
0.5,0.5,0.39,0.1,5,black,40.0,interpolate,1,200,200,white,draw_star,5960.png
0.52,0.53,0.35,0.15,3,black,30.0,interpolate,3,200,200,white,draw_star,5961.png
0.55,0.54,0.41,0.16,6,black,170.0,interpolate,3,200,200,white,draw_star,5962.png
0.48,0.54,0.37,0.13,7,black,60.0,interpolate,1,200,200,white,draw_star,5963.png
0.54,0.5,0.45,0.13,6,black,110.0,interpolate,3,200,200,white,draw_star,5964.png
0.49,0.51,0.41,0.13,5,black,30.0,interpolate,2,200,200,white,draw_star,5965.png
0.45,0.51,0.37,0.16,7,black,100.0,interpolate,1,200,200,white,draw_star,5966.png
