x,y,width,height,skew,color,rotation_angle,outline,linewidth,image_width,image_height,background_color,plot_function,file_name
0.45,0.52,0.42,0.37,30.0,black,0.0,interpolate,1,200,200,white,draw_parallelogram,4406.png
0.49,0.55,0.26,0.42,45.0,black,120.0,interpolate,3,200,200,white,draw_parallelogram,4407.png
0.54,0.55,0.2,0.48,7.5,black,140.0,interpolate,3,200,200,white,draw_parallelogram,4408.png
0.49,0.52,0.31,0.31,37.5,black,30.0,interpolate,3,200,200,white,draw_parallelogram,4409.png
0.5,0.47,0.48,0.42,15.0,black,30.0,interpolate,3,200,200,white,draw_parallelogram,4410.png
0.47,0.54,0.31,0.48,30.0,black,50.0,interpolate,1,200,200,white,draw_parallelogram,4411.png
0.45,0.46,0.2,0.48,0.0,black,70.0,interpolate,1,200,200,white,draw_parallelogram,4412.png
0.48,0.48,0.42,0.26,7.5,black,50.0,interpolate,3,200,200,white,draw_parallelogram,4413.png
0.52,0.46,0.31,0.26,0.0,black,60.0,interpolate,2,200,200,white,draw_parallelogram,4414.png
0.47,0.51,0.31,0.2,30.0,black,80.0,interpolate,1,200,200,white,draw_parallelogram,4415.png
0.51,0.54,0.37,0.37,22.5,black,0.0,interpolate,3,200,200,white,draw_parallelogram,4416.png
0.53,0.46,0.2,0.2,22.5,black,50.0,interpolate,2,200,200,white,draw_parallelogram,4417.png
0.49,0.53,0.26,0.2,15.0,black,100.0,interpolate,1,200,200,white,draw_parallelogram,4418.png
0.54,0.48,0.37,0.26,22.5,black,140.0,interpolate,3,200,200,white,draw_parallelogram,4419.png
0.5,0.47,0.37,0.26,30.0,black,10.0,interpolate,3,200,200,white,draw_parallelogram,4420.png
0.45,0.5,0.2,0.31,30.0,black,70.0,interpolate,1,200,200,white,draw_parallelogram,4421.png
0.52,0.48,0.31,0.48,15.0,black,50.0,interpolate,1,200,200,white,draw_parallelogram,4422.png
0.54,0.45,0.2,0.31,15.0,black,140.0,interpolate,2,200,200,white,draw_parallelogram,4423.png
0.53,0.55,0.42,0.37,0.0,black,140.0,interpolate,2,200,200,white,draw_parallelogram,4424.png
0.54,0.45,0.26,0.26,0.0,black,100.0,interpolate,2,200,200,white,draw_parallelogram,4425.png
0.48,0.53,0.37,0.48,30.0,black,100.0,interpolate,3,200,200,white,draw_parallelogram,4426.png
0.49,0.46,0.37,0.48,37.5,black,20.0,interpolate,2,200,200,white,draw_parallelogram,4427.png
0.48,0.48,0.48,0.37,0.0,black,50.0,interpolate,3,200,200,white,draw_parallelogram,4428.png
0.51,0.52,0.31,0.31,37.5,black,60.0,interpolate,2,200,200,white,draw_parallelogram,4429.png
0.45,0.53,0.2,0.42,15.0,black,150.0,interpolate,3,200,200,white,draw_parallelogram,4430.png
0.53,0.49,0.37,0.48,7.5,black,100.0,interpolate,3,200,200,white,draw_parallelogram,4431.png
0.55,0.47,0.37,0.48,22.5,black,160.0,interpolate,1,200,200,white,draw_parallelogram,4432.png
0.45,0.55,0.26,0.37,7.5,black,60.0,interpolate,2,200,200,white,draw_parallelogram,4433.png
0.55,0.45,0.26,0.31,45.0,black,60.0,interpolate,3,200,200,white,draw_parallelogram,4434.png
0.52,0.53,0.26,0.42,30.0,black,100.0,interpolate,2,200,200,white,draw_parallelogram,4435.png
0.54,0.45,0.48,0.48,22.5,black,70.0,interpolate,3,200,200,white,draw_parallelogram,4436.png
0.54,0.51,0.2,0.2,0.0,black,130.0,interpolate,2,200,200,white,draw_parallelogram,4437.png
0.52,0.54,0.26,0.26,22.5,black,90.0,interpolate,1,200,200,white,draw_parallelogram,4438.png
0.52,0.54,0.31,0.26,0.0,black,40.0,interpolate,3,200,200,white,draw_parallelogram,4439.png
0.51,0.54,0.42,0.2,22.5,black,0.0,interpolate,2,200,200,white,draw_parallelogram,4440.png
0.47,0.49,0.42,0.2,30.0,black,130.0,interpolate,3,200,200,white,draw_parallelogram,4441.png
0.45,0.49,0.26,0.2,7.5,black,170.0,interpolate,2,200,200,white,draw_parallelogram,4442.png
0.49,0.54,0.48,0.37,45.0,black,160.0,interpolate,3,200,200,white,draw_parallelogram,4443.png
0.51,0.5,0.26,0.37,0.0,black,90.0,interpolate,2,200,200,white,draw_parallelogram,4444.png
0.47,0.55,0.26,0.48,45.0,black,50.0,interpolate,3,200,200,white,draw_parallelogram,4445.png
0.5,0.53,0.26,0.26,7.5,black,20.0,interpolate,2,200,200,white,draw_parallelogram,4446.png
0.51,0.45,0.42,0.31,37.5,black,170.0,interpolate,2,200,200,white,draw_parallelogram,4447.png
0.45,0.46,0.37,0.48,45.0,black,50.0,interpolate,2,200,200,white,draw_parallelogram,4448.png
0.45,0.49,0.42,0.37,7.5,black,120.0,interpolate,3,200,200,white,draw_parallelogram,4449.png
0.51,0.55,0.2,0.37,30.0,black,10.0,interpolate,3,200,200,white,draw_parallelogram,4450.png
0.53,0.45,0.26,0.42,22.5,black,20.0,interpolate,1,200,200,white,draw_parallelogram,4451.png
0.54,0.55,0.26,0.31,0.0,black,20.0,interpolate,2,200,200,white,draw_parallelogram,4452.png
0.53,0.48,0.37,0.2,7.5,black,50.0,interpolate,1,200,200,white,draw_parallelogram,4453.png
0.45,0.53,0.26,0.37,7.5,black,140.0,interpolate,3,200,200,white,draw_parallelogram,4454.png
0.45,0.51,0.31,0.42,37.5,black,150.0,interpolate,3,200,200,white,draw_parallelogram,4455.png
0.45,0.51,0.42,0.48,15.0,black,170.0,interpolate,1,200,200,white,draw_parallelogram,4456.png
0.54,0.48,0.26,0.26,15.0,black,80.0,interpolate,2,200,200,white,draw_parallelogram,4457.png
0.5,0.53,0.2,0.42,45.0,black,0.0,interpolate,2,200,200,white,draw_parallelogram,4458.png
0.48,0.53,0.42,0.2,7.5,black,10.0,interpolate,3,200,200,white,draw_parallelogram,4459.png
0.5,0.55,0.26,0.42,0.0,black,40.0,interpolate,3,200,200,white,draw_parallelogram,4460.png
0.51,0.54,0.26,0.48,37.5,black,120.0,interpolate,2,200,200,white,draw_parallelogram,4461.png
0.51,0.52,0.26,0.37,7.5,black,110.0,interpolate,2,200,200,white,draw_parallelogram,4462.png
0.53,0.54,0.2,0.42,30.0,black,170.0,interpolate,3,200,200,white,draw_parallelogram,4463.png
0.48,0.47,0.26,0.37,30.0,black,40.0,interpolate,3,200,200,white,draw_parallelogram,4464.png
0.55,0.49,0.37,0.42,15.0,black,90.0,interpolate,2,200,200,white,draw_parallelogram,4465.png
0.52,0.51,0.48,0.31,30.0,black,110.0,interpolate,1,200,200,white,draw_parallelogram,4466.png
0.53,0.54,0.42,0.2,22.5,black,50.0,interpolate,2,200,200,white,draw_parallelogram,4467.png
0.49,0.49,0.31,0.2,22.5,black,110.0,interpolate,1,200,200,white,draw_parallelogram,4468.png
0.5,0.55,0.37,0.26,30.0,black,170.0,interpolate,1,200,200,white,draw_parallelogram,4469.png
0.54,0.46,0.2,0.42,15.0,black,20.0,interpolate,3,200,200,white,draw_parallelogram,4470.png
0.5,0.52,0.37,0.42,37.5,black,0.0,interpolate,3,200,200,white,draw_parallelogram,4471.png
0.45,0.51,0.31,0.37,45.0,black,140.0,interpolate,3,200,200,white,draw_parallelogram,4472.png
0.54,0.5,0.26,0.2,37.5,black,130.0,interpolate,1,200,200,white,draw_parallelogram,4473.png
0.49,0.55,0.37,0.31,30.0,black,140.0,interpolate,3,200,200,white,draw_parallelogram,4474.png
0.47,0.5,0.2,0.26,37.5,black,100.0,interpolate,3,200,200,white,draw_parallelogram,4475.png
0.49,0.48,0.31,0.48,45.0,black,170.0,interpolate,3,200,200,white,draw_parallelogram,4476.png
0.49,0.52,0.2,0.26,30.0,black,90.0,interpolate,3,200,200,white,draw_parallelogram,4477.png
0.5,0.49,0.2,0.26,7.5,black,90.0,interpolate,1,200,200,white,draw_parallelogram,4478.png
0.55,0.53,0.26,0.48,22.5,black,140.0,interpolate,1,200,200,white,draw_parallelogram,4479.png
0.51,0.53,0.42,0.31,30.0,black,170.0,interpolate,2,200,200,white,draw_parallelogram,4480.png
0.51,0.47,0.31,0.26,22.5,black,80.0,interpolate,3,200,200,white,draw_parallelogram,4481.png
0.54,0.45,0.26,0.31,7.5,black,10.0,interpolate,3,200,200,white,draw_parallelogram,4482.png
0.5,0.51,0.37,0.42,37.5,black,160.0,interpolate,3,200,200,white,draw_parallelogram,4483.png
0.47,0.45,0.48,0.26,30.0,black,130.0,interpolate,2,200,200,white,draw_parallelogram,4484.png
0.51,0.53,0.48,0.42,7.5,black,170.0,interpolate,2,200,200,white,draw_parallelogram,4485.png
0.52,0.53,0.48,0.26,45.0,black,0.0,interpolate,2,200,200,white,draw_parallelogram,4486.png
0.47,0.51,0.26,0.42,22.5,black,130.0,interpolate,1,200,200,white,draw_parallelogram,4487.png
0.5,0.52,0.31,0.42,22.5,black,40.0,interpolate,3,200,200,white,draw_parallelogram,4488.png
0.55,0.49,0.42,0.31,22.5,black,20.0,interpolate,1,200,200,white,draw_parallelogram,4489.png
0.46,0.53,0.37,0.42,37.5,black,0.0,interpolate,1,200,200,white,draw_parallelogram,4490.png
0.52,0.49,0.26,0.48,45.0,black,90.0,interpolate,1,200,200,white,draw_parallelogram,4491.png
0.55,0.55,0.48,0.2,37.5,black,150.0,interpolate,2,200,200,white,draw_parallelogram,4492.png
0.48,0.46,0.31,0.31,30.0,black,20.0,interpolate,3,200,200,white,draw_parallelogram,4493.png
0.5,0.45,0.31,0.26,30.0,black,120.0,interpolate,1,200,200,white,draw_parallelogram,4494.png
0.5,0.5,0.42,0.31,45.0,black,70.0,interpolate,3,200,200,white,draw_parallelogram,4495.png
0.51,0.53,0.37,0.2,7.5,black,160.0,interpolate,2,200,200,white,draw_parallelogram,4496.png
0.5,0.48,0.2,0.26,0.0,black,170.0,interpolate,1,200,200,white,draw_parallelogram,4497.png
0.46,0.45,0.2,0.31,37.5,black,130.0,interpolate,2,200,200,white,draw_parallelogram,4498.png
0.53,0.47,0.48,0.42,37.5,black,0.0,interpolate,3,200,200,white,draw_parallelogram,4499.png
0.46,0.53,0.26,0.31,15.0,black,70.0,interpolate,3,200,200,white,draw_parallelogram,4500.png
0.53,0.46,0.26,0.31,0.0,black,160.0,interpolate,2,200,200,white,draw_parallelogram,4501.png
0.46,0.49,0.42,0.26,45.0,black,30.0,interpolate,1,200,200,white,draw_parallelogram,4502.png
0.55,0.49,0.2,0.48,22.5,black,130.0,interpolate,3,200,200,white,draw_parallelogram,4503.png
0.5,0.47,0.31,0.42,0.0,black,80.0,interpolate,1,200,200,white,draw_parallelogram,4504.png
0.53,0.48,0.26,0.2,15.0,black,120.0,interpolate,1,200,200,white,draw_parallelogram,4505.png
0.51,0.52,0.26,0.37,37.5,black,120.0,interpolate,2,200,200,white,draw_parallelogram,4506.png
0.49,0.53,0.31,0.2,7.5,black,100.0,interpolate,1,200,200,white,draw_parallelogram,4507.png
0.48,0.47,0.42,0.31,15.0,black,120.0,interpolate,2,200,200,white,draw_parallelogram,4508.png
0.52,0.46,0.31,0.31,15.0,black,20.0,interpolate,3,200,200,white,draw_parallelogram,4509.png
0.48,0.55,0.26,0.26,37.5,black,10.0,interpolate,2,200,200,white,draw_parallelogram,4510.png
0.45,0.51,0.48,0.2,7.5,black,30.0,interpolate,2,200,200,white,draw_parallelogram,4511.png
0.55,0.51,0.2,0.37,30.0,black,30.0,interpolate,2,200,200,white,draw_parallelogram,4512.png
0.54,0.48,0.2,0.31,22.5,black,70.0,interpolate,2,200,200,white,draw_parallelogram,4513.png
0.49,0.53,0.37,0.2,15.0,black,150.0,interpolate,3,200,200,white,draw_parallelogram,4514.png
0.54,0.52,0.42,0.42,7.5,black,90.0,interpolate,2,200,200,white,draw_parallelogram,4515.png
0.54,0.51,0.42,0.2,22.5,black,40.0,interpolate,3,200,200,white,draw_parallelogram,4516.png
0.54,0.48,0.31,0.26,0.0,black,60.0,interpolate,3,200,200,white,draw_parallelogram,4517.png
0.45,0.5,0.48,0.31,30.0,black,170.0,interpolate,2,200,200,white,draw_parallelogram,4518.png
0.54,0.53,0.26,0.48,15.0,black,0.0,interpolate,3,200,200,white,draw_parallelogram,4519.png
0.49,0.53,0.37,0.42,37.5,black,60.0,interpolate,2,200,200,white,draw_parallelogram,4520.png
0.47,0.55,0.26,0.26,37.5,black,100.0,interpolate,2,200,200,white,draw_parallelogram,4521.png
0.49,0.54,0.2,0.37,37.5,black,30.0,interpolate,3,200,200,white,draw_parallelogram,4522.png
0.48,0.54,0.48,0.42,37.5,black,50.0,interpolate,2,200,200,white,draw_parallelogram,4523.png
0.47,0.49,0.31,0.31,30.0,black,110.0,interpolate,1,200,200,white,draw_parallelogram,4524.png
0.46,0.47,0.37,0.26,0.0,black,40.0,interpolate,2,200,200,white,draw_parallelogram,4525.png
0.45,0.55,0.42,0.48,7.5,black,20.0,interpolate,3,200,200,white,draw_parallelogram,4526.png
0.48,0.46,0.48,0.2,22.5,black,0.0,interpolate,3,200,200,white,draw_parallelogram,4527.png
0.52,0.55,0.31,0.48,7.5,black,100.0,interpolate,3,200,200,white,draw_parallelogram,4528.png
0.47,0.51,0.26,0.48,45.0,black,40.0,interpolate,1,200,200,white,draw_parallelogram,4529.png
0.53,0.49,0.48,0.31,22.5,black,160.0,interpolate,3,200,200,white,draw_parallelogram,4530.png
0.47,0.47,0.42,0.31,0.0,black,140.0,interpolate,2,200,200,white,draw_parallelogram,4531.png
0.48,0.52,0.2,0.48,15.0,black,90.0,interpolate,1,200,200,white,draw_parallelogram,4532.png
0.5,0.45,0.42,0.48,30.0,black,70.0,interpolate,1,200,200,white,draw_parallelogram,4533.png
0.48,0.48,0.2,0.2,30.0,black,40.0,interpolate,1,200,200,white,draw_parallelogram,4534.png
0.54,0.48,0.31,0.48,15.0,black,10.0,interpolate,1,200,200,white,draw_parallelogram,4535.png
0.5,0.49,0.2,0.26,22.5,black,130.0,interpolate,2,200,200,white,draw_parallelogram,4536.png
0.48,0.51,0.2,0.26,15.0,black,170.0,interpolate,1,200,200,white,draw_parallelogram,4537.png
0.47,0.46,0.48,0.42,37.5,black,40.0,interpolate,2,200,200,white,draw_parallelogram,4538.png
0.46,0.52,0.42,0.42,7.5,black,150.0,interpolate,1,200,200,white,draw_parallelogram,4539.png
0.5,0.52,0.26,0.48,7.5,black,140.0,interpolate,2,200,200,white,draw_parallelogram,4540.png
0.47,0.47,0.2,0.48,15.0,black,100.0,interpolate,1,200,200,white,draw_parallelogram,4541.png
0.47,0.53,0.42,0.31,37.5,black,50.0,interpolate,1,200,200,white,draw_parallelogram,4542.png
0.55,0.52,0.37,0.42,37.5,black,0.0,interpolate,1,200,200,white,draw_parallelogram,4543.png
0.54,0.55,0.26,0.2,45.0,black,130.0,interpolate,2,200,200,white,draw_parallelogram,4544.png
0.48,0.49,0.48,0.42,22.5,black,20.0,interpolate,1,200,200,white,draw_parallelogram,4545.png
0.46,0.5,0.42,0.31,37.5,black,120.0,interpolate,2,200,200,white,draw_parallelogram,4546.png
0.46,0.45,0.26,0.26,15.0,black,20.0,interpolate,1,200,200,white,draw_parallelogram,4547.png
0.49,0.51,0.42,0.37,37.5,black,60.0,interpolate,3,200,200,white,draw_parallelogram,4548.png
0.5,0.55,0.31,0.37,45.0,black,60.0,interpolate,1,200,200,white,draw_parallelogram,4549.png
0.48,0.52,0.48,0.2,0.0,black,0.0,interpolate,1,200,200,white,draw_parallelogram,4550.png
0.5,0.52,0.2,0.26,37.5,black,150.0,interpolate,1,200,200,white,draw_parallelogram,4551.png
0.52,0.54,0.26,0.31,22.5,black,50.0,interpolate,1,200,200,white,draw_parallelogram,4552.png
0.47,0.52,0.42,0.2,30.0,black,90.0,interpolate,1,200,200,white,draw_parallelogram,4553.png
0.52,0.48,0.48,0.2,30.0,black,0.0,interpolate,2,200,200,white,draw_parallelogram,4554.png
0.54,0.47,0.31,0.31,30.0,black,60.0,interpolate,2,200,200,white,draw_parallelogram,4555.png
0.45,0.51,0.42,0.37,30.0,black,30.0,interpolate,3,200,200,white,draw_parallelogram,4556.png
0.54,0.47,0.48,0.2,37.5,black,120.0,interpolate,2,200,200,white,draw_parallelogram,4557.png
0.49,0.47,0.37,0.31,15.0,black,30.0,interpolate,2,200,200,white,draw_parallelogram,4558.png
0.49,0.51,0.48,0.31,45.0,black,170.0,interpolate,3,200,200,white,draw_parallelogram,4559.png
0.52,0.51,0.2,0.2,0.0,black,100.0,interpolate,3,200,200,white,draw_parallelogram,4560.png
0.5,0.46,0.37,0.31,45.0,black,40.0,interpolate,1,200,200,white,draw_parallelogram,4561.png
0.49,0.48,0.31,0.2,7.5,black,140.0,interpolate,2,200,200,white,draw_parallelogram,4562.png
0.48,0.54,0.42,0.2,15.0,black,130.0,interpolate,2,200,200,white,draw_parallelogram,4563.png
0.51,0.53,0.48,0.31,7.5,black,100.0,interpolate,1,200,200,white,draw_parallelogram,4564.png
0.52,0.46,0.37,0.37,0.0,black,0.0,interpolate,3,200,200,white,draw_parallelogram,4565.png
0.55,0.52,0.42,0.42,7.5,black,10.0,interpolate,3,200,200,white,draw_parallelogram,4566.png
0.51,0.5,0.26,0.2,15.0,black,70.0,interpolate,3,200,200,white,draw_parallelogram,4567.png
0.51,0.45,0.42,0.42,30.0,black,90.0,interpolate,2,200,200,white,draw_parallelogram,4568.png
0.47,0.45,0.2,0.37,15.0,black,150.0,interpolate,2,200,200,white,draw_parallelogram,4569.png
0.55,0.51,0.2,0.26,45.0,black,170.0,interpolate,3,200,200,white,draw_parallelogram,4570.png
0.52,0.47,0.42,0.48,7.5,black,30.0,interpolate,1,200,200,white,draw_parallelogram,4571.png
0.55,0.47,0.2,0.2,0.0,black,90.0,interpolate,1,200,200,white,draw_parallelogram,4572.png
0.51,0.52,0.48,0.37,37.5,black,40.0,interpolate,3,200,200,white,draw_parallelogram,4573.png
0.45,0.49,0.42,0.31,45.0,black,90.0,interpolate,2,200,200,white,draw_parallelogram,4574.png
0.54,0.54,0.37,0.31,30.0,black,10.0,interpolate,1,200,200,white,draw_parallelogram,4575.png
0.49,0.48,0.31,0.42,37.5,black,100.0,interpolate,2,200,200,white,draw_parallelogram,4576.png
0.48,0.49,0.26,0.2,37.5,black,40.0,interpolate,1,200,200,white,draw_parallelogram,4577.png
0.53,0.46,0.42,0.31,37.5,black,150.0,interpolate,2,200,200,white,draw_parallelogram,4578.png
0.46,0.45,0.31,0.2,0.0,black,60.0,interpolate,2,200,200,white,draw_parallelogram,4579.png
0.49,0.45,0.42,0.31,45.0,black,30.0,interpolate,2,200,200,white,draw_parallelogram,4580.png
0.47,0.55,0.2,0.2,15.0,black,30.0,interpolate,2,200,200,white,draw_parallelogram,4581.png
0.48,0.51,0.37,0.42,7.5,black,20.0,interpolate,2,200,200,white,draw_parallelogram,4582.png
0.47,0.54,0.37,0.31,0.0,black,20.0,interpolate,2,200,200,white,draw_parallelogram,4583.png
0.5,0.54,0.2,0.42,7.5,black,160.0,interpolate,1,200,200,white,draw_parallelogram,4584.png
0.45,0.55,0.26,0.31,7.5,black,140.0,interpolate,3,200,200,white,draw_parallelogram,4585.png
0.51,0.46,0.37,0.48,37.5,black,60.0,interpolate,3,200,200,white,draw_parallelogram,4586.png
0.46,0.48,0.2,0.48,0.0,black,120.0,interpolate,3,200,200,white,draw_parallelogram,4587.png
0.49,0.53,0.31,0.26,45.0,black,60.0,interpolate,2,200,200,white,draw_parallelogram,4588.png
0.49,0.52,0.31,0.37,45.0,black,40.0,interpolate,3,200,200,white,draw_parallelogram,4589.png
0.48,0.51,0.42,0.37,7.5,black,40.0,interpolate,1,200,200,white,draw_parallelogram,4590.png
0.45,0.54,0.37,0.42,22.5,black,170.0,interpolate,1,200,200,white,draw_parallelogram,4591.png
0.55,0.46,0.26,0.42,15.0,black,70.0,interpolate,2,200,200,white,draw_parallelogram,4592.png
0.45,0.47,0.2,0.37,15.0,black,100.0,interpolate,2,200,200,white,draw_parallelogram,4593.png
0.52,0.46,0.48,0.2,37.5,black,40.0,interpolate,2,200,200,white,draw_parallelogram,4594.png
0.48,0.5,0.42,0.26,22.5,black,130.0,interpolate,3,200,200,white,draw_parallelogram,4595.png
0.49,0.46,0.37,0.42,22.5,black,160.0,interpolate,2,200,200,white,draw_parallelogram,4596.png
0.52,0.5,0.48,0.48,0.0,black,80.0,interpolate,3,200,200,white,draw_parallelogram,4597.png
0.55,0.55,0.2,0.2,15.0,black,80.0,interpolate,2,200,200,white,draw_parallelogram,4598.png
0.55,0.54,0.48,0.42,30.0,black,0.0,interpolate,1,200,200,white,draw_parallelogram,4599.png
0.51,0.46,0.31,0.42,45.0,black,160.0,interpolate,3,200,200,white,draw_parallelogram,4600.png
0.51,0.49,0.31,0.2,15.0,black,110.0,interpolate,2,200,200,white,draw_parallelogram,4601.png
0.5,0.53,0.42,0.42,7.5,black,120.0,interpolate,2,200,200,white,draw_parallelogram,4602.png
0.48,0.53,0.31,0.42,22.5,black,130.0,interpolate,2,200,200,white,draw_parallelogram,4603.png
0.54,0.47,0.2,0.31,0.0,black,100.0,interpolate,1,200,200,white,draw_parallelogram,4604.png
0.47,0.48,0.48,0.26,37.5,black,130.0,interpolate,3,200,200,white,draw_parallelogram,4605.png
0.49,0.47,0.26,0.26,37.5,black,140.0,interpolate,1,200,200,white,draw_parallelogram,4606.png
0.53,0.47,0.26,0.42,30.0,black,100.0,interpolate,3,200,200,white,draw_parallelogram,4607.png
0.54,0.5,0.42,0.2,0.0,black,40.0,interpolate,1,200,200,white,draw_parallelogram,4608.png
0.53,0.5,0.26,0.2,37.5,black,30.0,interpolate,1,200,200,white,draw_parallelogram,4609.png
0.49,0.46,0.37,0.37,37.5,black,120.0,interpolate,2,200,200,white,draw_parallelogram,4610.png
0.45,0.48,0.42,0.31,22.5,black,70.0,interpolate,2,200,200,white,draw_parallelogram,4611.png
0.5,0.48,0.42,0.48,37.5,black,40.0,interpolate,3,200,200,white,draw_parallelogram,4612.png
0.45,0.53,0.37,0.42,7.5,black,60.0,interpolate,1,200,200,white,draw_parallelogram,4613.png
0.54,0.52,0.37,0.37,0.0,black,130.0,interpolate,3,200,200,white,draw_parallelogram,4614.png
0.49,0.47,0.2,0.2,15.0,black,120.0,interpolate,3,200,200,white,draw_parallelogram,4615.png
0.53,0.54,0.31,0.2,37.5,black,90.0,interpolate,2,200,200,white,draw_parallelogram,4616.png
0.47,0.54,0.48,0.31,22.5,black,50.0,interpolate,3,200,200,white,draw_parallelogram,4617.png
0.49,0.53,0.42,0.26,0.0,black,110.0,interpolate,2,200,200,white,draw_parallelogram,4618.png
0.48,0.51,0.37,0.37,30.0,black,150.0,interpolate,2,200,200,white,draw_parallelogram,4619.png
0.5,0.5,0.2,0.37,22.5,black,10.0,interpolate,2,200,200,white,draw_parallelogram,4620.png
0.5,0.47,0.48,0.37,0.0,black,60.0,interpolate,2,200,200,white,draw_parallelogram,4621.png
0.51,0.53,0.42,0.37,30.0,black,80.0,interpolate,2,200,200,white,draw_parallelogram,4622.png
0.54,0.55,0.26,0.48,22.5,black,10.0,interpolate,1,200,200,white,draw_parallelogram,4623.png
0.54,0.46,0.31,0.48,30.0,black,30.0,interpolate,3,200,200,white,draw_parallelogram,4624.png
0.55,0.48,0.48,0.31,15.0,black,20.0,interpolate,1,200,200,white,draw_parallelogram,4625.png
0.49,0.51,0.31,0.2,30.0,black,140.0,interpolate,2,200,200,white,draw_parallelogram,4626.png
0.47,0.54,0.37,0.31,22.5,black,130.0,interpolate,3,200,200,white,draw_parallelogram,4627.png
0.55,0.51,0.42,0.48,7.5,black,20.0,interpolate,1,200,200,white,draw_parallelogram,4628.png
0.46,0.46,0.31,0.31,15.0,black,120.0,interpolate,2,200,200,white,draw_parallelogram,4629.png
0.49,0.47,0.42,0.42,22.5,black,10.0,interpolate,1,200,200,white,draw_parallelogram,4630.png
0.53,0.55,0.26,0.48,0.0,black,110.0,interpolate,3,200,200,white,draw_parallelogram,4631.png
0.52,0.49,0.42,0.2,0.0,black,140.0,interpolate,2,200,200,white,draw_parallelogram,4632.png
0.52,0.51,0.2,0.42,15.0,black,30.0,interpolate,1,200,200,white,draw_parallelogram,4633.png
0.47,0.48,0.37,0.31,45.0,black,50.0,interpolate,3,200,200,white,draw_parallelogram,4634.png
0.45,0.45,0.31,0.48,0.0,black,0.0,interpolate,2,200,200,white,draw_parallelogram,4635.png
0.52,0.53,0.48,0.42,30.0,black,20.0,interpolate,3,200,200,white,draw_parallelogram,4636.png
0.47,0.48,0.48,0.37,22.5,black,40.0,interpolate,2,200,200,white,draw_parallelogram,4637.png
0.53,0.46,0.26,0.42,37.5,black,40.0,interpolate,3,200,200,white,draw_parallelogram,4638.png
0.5,0.54,0.2,0.37,22.5,black,50.0,interpolate,2,200,200,white,draw_parallelogram,4639.png
0.53,0.47,0.48,0.31,22.5,black,170.0,interpolate,2,200,200,white,draw_parallelogram,4640.png
0.55,0.49,0.37,0.31,15.0,black,130.0,interpolate,3,200,200,white,draw_parallelogram,4641.png
0.55,0.53,0.37,0.48,7.5,black,140.0,interpolate,3,200,200,white,draw_parallelogram,4642.png
0.47,0.45,0.48,0.37,0.0,black,30.0,interpolate,3,200,200,white,draw_parallelogram,4643.png
0.49,0.5,0.26,0.37,30.0,black,90.0,interpolate,1,200,200,white,draw_parallelogram,4644.png
0.5,0.47,0.37,0.31,15.0,black,50.0,interpolate,1,200,200,white,draw_parallelogram,4645.png
0.53,0.51,0.37,0.37,45.0,black,140.0,interpolate,3,200,200,white,draw_parallelogram,4646.png
0.45,0.49,0.42,0.31,0.0,black,10.0,interpolate,2,200,200,white,draw_parallelogram,4647.png
0.48,0.45,0.48,0.37,15.0,black,0.0,interpolate,3,200,200,white,draw_parallelogram,4648.png
0.45,0.53,0.42,0.37,30.0,black,120.0,interpolate,1,200,200,white,draw_parallelogram,4649.png
0.45,0.52,0.31,0.26,45.0,black,40.0,interpolate,1,200,200,white,draw_parallelogram,4650.png
0.47,0.54,0.37,0.42,30.0,black,150.0,interpolate,1,200,200,white,draw_parallelogram,4651.png
0.52,0.48,0.26,0.37,7.5,black,10.0,interpolate,2,200,200,white,draw_parallelogram,4652.png
0.55,0.51,0.37,0.31,15.0,black,80.0,interpolate,2,200,200,white,draw_parallelogram,4653.png
0.5,0.52,0.26,0.37,0.0,black,30.0,interpolate,1,200,200,white,draw_parallelogram,4654.png
0.55,0.55,0.31,0.26,7.5,black,50.0,interpolate,1,200,200,white,draw_parallelogram,4655.png
0.53,0.52,0.26,0.48,15.0,black,130.0,interpolate,1,200,200,white,draw_parallelogram,4656.png
0.51,0.55,0.37,0.2,0.0,black,70.0,interpolate,3,200,200,white,draw_parallelogram,4657.png
0.5,0.55,0.37,0.37,30.0,black,60.0,interpolate,2,200,200,white,draw_parallelogram,4658.png
0.54,0.55,0.2,0.26,30.0,black,10.0,interpolate,3,200,200,white,draw_parallelogram,4659.png
0.48,0.48,0.37,0.42,22.5,black,140.0,interpolate,1,200,200,white,draw_parallelogram,4660.png
0.53,0.49,0.31,0.26,45.0,black,50.0,interpolate,1,200,200,white,draw_parallelogram,4661.png
0.53,0.52,0.48,0.26,22.5,black,120.0,interpolate,3,200,200,white,draw_parallelogram,4662.png
0.53,0.52,0.26,0.31,7.5,black,20.0,interpolate,3,200,200,white,draw_parallelogram,4663.png
0.54,0.54,0.31,0.42,22.5,black,80.0,interpolate,1,200,200,white,draw_parallelogram,4664.png
0.54,0.5,0.2,0.31,45.0,black,50.0,interpolate,3,200,200,white,draw_parallelogram,4665.png
0.45,0.47,0.2,0.48,30.0,black,50.0,interpolate,1,200,200,white,draw_parallelogram,4666.png
0.46,0.54,0.31,0.2,0.0,black,60.0,interpolate,2,200,200,white,draw_parallelogram,4667.png
0.55,0.46,0.42,0.37,45.0,black,170.0,interpolate,3,200,200,white,draw_parallelogram,4668.png
