x,y,width,height,color,rotation_angle,outline,linewidth,image_width,image_height,background_color,plot_function,file_name
0.55,0.45,0.39,0.11,black,50.0,interpolate,1,200,200,white,draw_ellipse,8590.png
0.51,0.52,0.64,0.11,black,100.0,interpolate,2,200,200,white,draw_ellipse,8591.png
0.55,0.52,0.9,0.16,black,120.0,interpolate,2,200,200,white,draw_ellipse,8592.png
0.45,0.55,0.47,0.16,black,100.0,interpolate,1,200,200,white,draw_ellipse,8593.png
0.52,0.49,0.47,0.17,black,120.0,interpolate,3,200,200,white,draw_ellipse,8594.png
0.53,0.49,0.64,0.11,black,60.0,interpolate,2,200,200,white,draw_ellipse,8595.png
0.46,0.48,0.39,0.16,black,55.0,interpolate,1,200,200,white,draw_ellipse,8596.png
0.49,0.51,0.73,0.17,black,115.0,interpolate,3,200,200,white,draw_ellipse,8597.png
0.53,0.55,0.64,0.1,black,175.0,interpolate,2,200,200,white,draw_ellipse,8598.png
0.54,0.51,0.73,0.1,black,70.0,interpolate,1,200,200,white,draw_ellipse,8599.png
0.47,0.51,0.3,0.1,black,25.0,interpolate,3,200,200,white,draw_ellipse,8600.png
0.55,0.46,0.39,0.16,black,130.0,interpolate,2,200,200,white,draw_ellipse,8601.png
0.52,0.53,0.73,0.13,black,25.0,interpolate,1,200,200,white,draw_ellipse,8602.png
0.51,0.47,0.73,0.2,black,95.0,interpolate,3,200,200,white,draw_ellipse,8603.png
0.55,0.54,0.81,0.2,black,15.0,interpolate,2,200,200,white,draw_ellipse,8604.png
0.52,0.49,0.9,0.11,black,170.0,interpolate,3,200,200,white,draw_ellipse,8605.png
0.52,0.5,0.81,0.19,black,5.0,interpolate,1,200,200,white,draw_ellipse,8606.png
0.5,0.53,0.56,0.19,black,140.0,interpolate,1,200,200,white,draw_ellipse,8607.png
0.48,0.49,0.56,0.13,black,90.0,interpolate,1,200,200,white,draw_ellipse,8608.png
0.51,0.54,0.73,0.16,black,165.0,interpolate,2,200,200,white,draw_ellipse,8609.png
0.48,0.47,0.3,0.19,black,165.0,interpolate,3,200,200,white,draw_ellipse,8610.png
0.48,0.45,0.73,0.16,black,70.0,interpolate,2,200,200,white,draw_ellipse,8611.png
0.46,0.45,0.39,0.1,black,75.0,interpolate,3,200,200,white,draw_ellipse,8612.png
0.49,0.49,0.47,0.17,black,130.0,interpolate,2,200,200,white,draw_ellipse,8613.png
0.49,0.47,0.64,0.11,black,135.0,interpolate,2,200,200,white,draw_ellipse,8614.png
0.55,0.54,0.64,0.14,black,55.0,interpolate,2,200,200,white,draw_ellipse,8615.png
0.45,0.47,0.64,0.11,black,115.0,interpolate,2,200,200,white,draw_ellipse,8616.png
0.53,0.47,0.73,0.19,black,50.0,interpolate,3,200,200,white,draw_ellipse,8617.png
0.48,0.51,0.56,0.11,black,85.0,interpolate,3,200,200,white,draw_ellipse,8618.png
0.51,0.45,0.64,0.2,black,25.0,interpolate,3,200,200,white,draw_ellipse,8619.png
0.48,0.49,0.73,0.16,black,140.0,interpolate,3,200,200,white,draw_ellipse,8620.png
0.54,0.47,0.3,0.1,black,130.0,interpolate,3,200,200,white,draw_ellipse,8621.png
0.47,0.46,0.81,0.17,black,10.0,interpolate,3,200,200,white,draw_ellipse,8622.png
0.53,0.45,0.9,0.14,black,130.0,interpolate,1,200,200,white,draw_ellipse,8623.png
0.47,0.45,0.9,0.13,black,45.0,interpolate,1,200,200,white,draw_ellipse,8624.png
0.47,0.48,0.56,0.14,black,45.0,interpolate,1,200,200,white,draw_ellipse,8625.png
0.5,0.55,0.9,0.16,black,65.0,interpolate,2,200,200,white,draw_ellipse,8626.png
0.54,0.52,0.9,0.2,black,110.0,interpolate,3,200,200,white,draw_ellipse,8627.png
0.55,0.54,0.56,0.16,black,115.0,interpolate,3,200,200,white,draw_ellipse,8628.png
0.51,0.5,0.47,0.19,black,120.0,interpolate,3,200,200,white,draw_ellipse,8629.png
0.55,0.53,0.47,0.2,black,15.0,interpolate,2,200,200,white,draw_ellipse,8630.png
0.48,0.52,0.56,0.16,black,175.0,interpolate,2,200,200,white,draw_ellipse,8631.png
0.48,0.54,0.64,0.17,black,125.0,interpolate,3,200,200,white,draw_ellipse,8632.png
0.5,0.51,0.39,0.17,black,30.0,interpolate,3,200,200,white,draw_ellipse,8633.png
0.46,0.45,0.64,0.14,black,95.0,interpolate,1,200,200,white,draw_ellipse,8634.png
0.54,0.5,0.56,0.19,black,25.0,interpolate,2,200,200,white,draw_ellipse,8635.png
0.53,0.53,0.47,0.14,black,20.0,interpolate,3,200,200,white,draw_ellipse,8636.png
0.54,0.53,0.64,0.13,black,65.0,interpolate,1,200,200,white,draw_ellipse,8637.png
0.48,0.49,0.56,0.11,black,85.0,interpolate,1,200,200,white,draw_ellipse,8638.png
0.49,0.47,0.9,0.1,black,70.0,interpolate,2,200,200,white,draw_ellipse,8639.png
0.47,0.54,0.47,0.19,black,105.0,interpolate,1,200,200,white,draw_ellipse,8640.png
0.54,0.46,0.9,0.13,black,60.0,interpolate,1,200,200,white,draw_ellipse,8641.png
0.45,0.48,0.81,0.1,black,45.0,interpolate,2,200,200,white,draw_ellipse,8642.png
0.47,0.53,0.9,0.13,black,80.0,interpolate,2,200,200,white,draw_ellipse,8643.png
0.46,0.55,0.73,0.16,black,150.0,interpolate,2,200,200,white,draw_ellipse,8644.png
0.45,0.52,0.47,0.14,black,130.0,interpolate,2,200,200,white,draw_ellipse,8645.png
0.55,0.47,0.73,0.14,black,30.0,interpolate,2,200,200,white,draw_ellipse,8646.png
0.53,0.51,0.47,0.16,black,110.0,interpolate,3,200,200,white,draw_ellipse,8647.png
0.45,0.46,0.47,0.13,black,135.0,interpolate,3,200,200,white,draw_ellipse,8648.png
0.48,0.45,0.81,0.14,black,130.0,interpolate,1,200,200,white,draw_ellipse,8649.png
0.54,0.48,0.81,0.11,black,45.0,interpolate,2,200,200,white,draw_ellipse,8650.png
0.49,0.47,0.3,0.19,black,85.0,interpolate,3,200,200,white,draw_ellipse,8651.png
0.54,0.49,0.56,0.14,black,60.0,interpolate,1,200,200,white,draw_ellipse,8652.png
0.5,0.45,0.56,0.14,black,130.0,interpolate,1,200,200,white,draw_ellipse,8653.png
0.49,0.46,0.3,0.14,black,115.0,interpolate,3,200,200,white,draw_ellipse,8654.png
0.55,0.54,0.81,0.16,black,155.0,interpolate,1,200,200,white,draw_ellipse,8655.png
0.49,0.45,0.3,0.19,black,65.0,interpolate,3,200,200,white,draw_ellipse,8656.png
0.55,0.5,0.47,0.2,black,175.0,interpolate,2,200,200,white,draw_ellipse,8657.png
0.53,0.54,0.56,0.13,black,45.0,interpolate,1,200,200,white,draw_ellipse,8658.png
0.52,0.53,0.3,0.17,black,125.0,interpolate,2,200,200,white,draw_ellipse,8659.png
0.45,0.46,0.64,0.2,black,135.0,interpolate,2,200,200,white,draw_ellipse,8660.png
0.49,0.5,0.64,0.16,black,90.0,interpolate,2,200,200,white,draw_ellipse,8661.png
0.53,0.55,0.64,0.14,black,150.0,interpolate,2,200,200,white,draw_ellipse,8662.png
0.49,0.46,0.3,0.13,black,105.0,interpolate,3,200,200,white,draw_ellipse,8663.png
0.55,0.47,0.3,0.2,black,25.0,interpolate,3,200,200,white,draw_ellipse,8664.png
0.55,0.5,0.56,0.11,black,25.0,interpolate,2,200,200,white,draw_ellipse,8665.png
0.48,0.52,0.39,0.17,black,155.0,interpolate,1,200,200,white,draw_ellipse,8666.png
0.47,0.45,0.64,0.14,black,135.0,interpolate,2,200,200,white,draw_ellipse,8667.png
0.53,0.51,0.81,0.2,black,0.0,interpolate,2,200,200,white,draw_ellipse,8668.png
0.51,0.52,0.39,0.2,black,45.0,interpolate,1,200,200,white,draw_ellipse,8669.png
0.51,0.53,0.9,0.17,black,145.0,interpolate,1,200,200,white,draw_ellipse,8670.png
0.53,0.53,0.3,0.1,black,65.0,interpolate,2,200,200,white,draw_ellipse,8671.png
0.48,0.55,0.81,0.2,black,45.0,interpolate,1,200,200,white,draw_ellipse,8672.png
0.55,0.52,0.47,0.1,black,100.0,interpolate,3,200,200,white,draw_ellipse,8673.png
0.47,0.55,0.39,0.14,black,5.0,interpolate,3,200,200,white,draw_ellipse,8674.png
0.46,0.52,0.73,0.1,black,20.0,interpolate,2,200,200,white,draw_ellipse,8675.png
0.51,0.48,0.47,0.13,black,175.0,interpolate,3,200,200,white,draw_ellipse,8676.png
0.54,0.53,0.56,0.11,black,40.0,interpolate,3,200,200,white,draw_ellipse,8677.png
0.46,0.53,0.47,0.14,black,70.0,interpolate,1,200,200,white,draw_ellipse,8678.png
0.46,0.55,0.56,0.19,black,135.0,interpolate,1,200,200,white,draw_ellipse,8679.png
0.47,0.47,0.64,0.17,black,130.0,interpolate,1,200,200,white,draw_ellipse,8680.png
0.46,0.55,0.81,0.11,black,145.0,interpolate,1,200,200,white,draw_ellipse,8681.png
0.54,0.45,0.9,0.2,black,80.0,interpolate,3,200,200,white,draw_ellipse,8682.png
0.51,0.48,0.9,0.16,black,40.0,interpolate,2,200,200,white,draw_ellipse,8683.png
0.52,0.53,0.39,0.2,black,95.0,interpolate,2,200,200,white,draw_ellipse,8684.png
0.5,0.49,0.81,0.16,black,170.0,interpolate,3,200,200,white,draw_ellipse,8685.png
0.47,0.49,0.64,0.1,black,80.0,interpolate,3,200,200,white,draw_ellipse,8686.png
0.54,0.54,0.47,0.16,black,50.0,interpolate,1,200,200,white,draw_ellipse,8687.png
0.52,0.5,0.56,0.17,black,45.0,interpolate,1,200,200,white,draw_ellipse,8688.png
0.47,0.49,0.73,0.19,black,40.0,interpolate,1,200,200,white,draw_ellipse,8689.png
0.52,0.5,0.3,0.2,black,140.0,interpolate,2,200,200,white,draw_ellipse,8690.png
0.53,0.54,0.3,0.17,black,20.0,interpolate,2,200,200,white,draw_ellipse,8691.png
0.53,0.53,0.3,0.13,black,10.0,interpolate,3,200,200,white,draw_ellipse,8692.png
0.45,0.46,0.81,0.11,black,170.0,interpolate,1,200,200,white,draw_ellipse,8693.png
0.52,0.48,0.64,0.19,black,95.0,interpolate,3,200,200,white,draw_ellipse,8694.png
0.52,0.47,0.3,0.19,black,90.0,interpolate,1,200,200,white,draw_ellipse,8695.png
0.47,0.54,0.56,0.19,black,15.0,interpolate,2,200,200,white,draw_ellipse,8696.png
0.48,0.49,0.73,0.2,black,45.0,interpolate,1,200,200,white,draw_ellipse,8697.png
0.45,0.53,0.47,0.14,black,175.0,interpolate,3,200,200,white,draw_ellipse,8698.png
0.55,0.55,0.56,0.14,black,110.0,interpolate,2,200,200,white,draw_ellipse,8699.png
0.49,0.48,0.39,0.19,black,125.0,interpolate,3,200,200,white,draw_ellipse,8700.png
0.5,0.47,0.73,0.16,black,85.0,interpolate,3,200,200,white,draw_ellipse,8701.png
0.51,0.52,0.9,0.2,black,75.0,interpolate,1,200,200,white,draw_ellipse,8702.png
0.54,0.5,0.56,0.13,black,175.0,interpolate,2,200,200,white,draw_ellipse,8703.png
0.55,0.49,0.3,0.14,black,130.0,interpolate,3,200,200,white,draw_ellipse,8704.png
0.52,0.53,0.64,0.17,black,100.0,interpolate,3,200,200,white,draw_ellipse,8705.png
0.49,0.47,0.56,0.13,black,125.0,interpolate,1,200,200,white,draw_ellipse,8706.png
0.53,0.53,0.39,0.17,black,40.0,interpolate,3,200,200,white,draw_ellipse,8707.png
0.5,0.54,0.56,0.19,black,20.0,interpolate,3,200,200,white,draw_ellipse,8708.png
0.51,0.51,0.47,0.1,black,70.0,interpolate,2,200,200,white,draw_ellipse,8709.png
0.48,0.46,0.9,0.13,black,0.0,interpolate,1,200,200,white,draw_ellipse,8710.png
0.45,0.46,0.47,0.1,black,5.0,interpolate,3,200,200,white,draw_ellipse,8711.png
0.49,0.5,0.56,0.16,black,15.0,interpolate,2,200,200,white,draw_ellipse,8712.png
0.48,0.5,0.9,0.19,black,50.0,interpolate,3,200,200,white,draw_ellipse,8713.png
0.46,0.48,0.81,0.13,black,175.0,interpolate,3,200,200,white,draw_ellipse,8714.png
0.45,0.5,0.64,0.17,black,15.0,interpolate,3,200,200,white,draw_ellipse,8715.png
0.45,0.47,0.39,0.1,black,45.0,interpolate,3,200,200,white,draw_ellipse,8716.png
0.48,0.46,0.47,0.11,black,25.0,interpolate,3,200,200,white,draw_ellipse,8717.png
0.51,0.51,0.73,0.2,black,90.0,interpolate,3,200,200,white,draw_ellipse,8718.png
0.54,0.51,0.56,0.1,black,10.0,interpolate,2,200,200,white,draw_ellipse,8719.png
0.53,0.5,0.56,0.14,black,50.0,interpolate,3,200,200,white,draw_ellipse,8720.png
0.46,0.46,0.9,0.1,black,170.0,interpolate,3,200,200,white,draw_ellipse,8721.png
0.45,0.45,0.64,0.2,black,115.0,interpolate,3,200,200,white,draw_ellipse,8722.png
0.45,0.52,0.47,0.1,black,65.0,interpolate,2,200,200,white,draw_ellipse,8723.png
0.48,0.45,0.47,0.19,black,10.0,interpolate,2,200,200,white,draw_ellipse,8724.png
0.46,0.5,0.39,0.1,black,125.0,interpolate,2,200,200,white,draw_ellipse,8725.png
0.47,0.54,0.9,0.16,black,130.0,interpolate,1,200,200,white,draw_ellipse,8726.png
0.54,0.51,0.9,0.17,black,165.0,interpolate,1,200,200,white,draw_ellipse,8727.png
0.55,0.52,0.64,0.19,black,135.0,interpolate,1,200,200,white,draw_ellipse,8728.png
0.55,0.49,0.39,0.2,black,100.0,interpolate,2,200,200,white,draw_ellipse,8729.png
0.53,0.47,0.47,0.11,black,95.0,interpolate,3,200,200,white,draw_ellipse,8730.png
0.47,0.47,0.3,0.11,black,5.0,interpolate,3,200,200,white,draw_ellipse,8731.png
0.5,0.55,0.3,0.2,black,170.0,interpolate,3,200,200,white,draw_ellipse,8732.png
0.52,0.48,0.39,0.2,black,150.0,interpolate,2,200,200,white,draw_ellipse,8733.png
0.55,0.51,0.56,0.13,black,155.0,interpolate,2,200,200,white,draw_ellipse,8734.png
0.54,0.55,0.9,0.2,black,85.0,interpolate,1,200,200,white,draw_ellipse,8735.png
0.54,0.54,0.81,0.17,black,65.0,interpolate,2,200,200,white,draw_ellipse,8736.png
0.55,0.54,0.39,0.19,black,95.0,interpolate,3,200,200,white,draw_ellipse,8737.png
0.45,0.46,0.39,0.14,black,85.0,interpolate,3,200,200,white,draw_ellipse,8738.png
0.45,0.52,0.73,0.19,black,35.0,interpolate,1,200,200,white,draw_ellipse,8739.png
0.54,0.48,0.39,0.19,black,175.0,interpolate,3,200,200,white,draw_ellipse,8740.png
0.52,0.46,0.39,0.17,black,175.0,interpolate,3,200,200,white,draw_ellipse,8741.png
0.52,0.45,0.81,0.19,black,150.0,interpolate,1,200,200,white,draw_ellipse,8742.png
0.49,0.48,0.64,0.2,black,95.0,interpolate,2,200,200,white,draw_ellipse,8743.png
0.5,0.47,0.39,0.1,black,95.0,interpolate,2,200,200,white,draw_ellipse,8744.png
0.54,0.54,0.56,0.16,black,105.0,interpolate,3,200,200,white,draw_ellipse,8745.png
0.54,0.51,0.64,0.17,black,100.0,interpolate,2,200,200,white,draw_ellipse,8746.png
0.53,0.47,0.81,0.17,black,155.0,interpolate,3,200,200,white,draw_ellipse,8747.png
0.51,0.53,0.81,0.11,black,140.0,interpolate,1,200,200,white,draw_ellipse,8748.png
0.54,0.49,0.81,0.1,black,20.0,interpolate,2,200,200,white,draw_ellipse,8749.png
0.5,0.51,0.39,0.19,black,10.0,interpolate,2,200,200,white,draw_ellipse,8750.png
0.54,0.47,0.9,0.11,black,110.0,interpolate,3,200,200,white,draw_ellipse,8751.png
0.49,0.46,0.81,0.16,black,85.0,interpolate,3,200,200,white,draw_ellipse,8752.png
0.51,0.47,0.56,0.16,black,80.0,interpolate,3,200,200,white,draw_ellipse,8753.png
0.47,0.45,0.81,0.17,black,100.0,interpolate,3,200,200,white,draw_ellipse,8754.png
0.5,0.49,0.47,0.16,black,90.0,interpolate,3,200,200,white,draw_ellipse,8755.png
0.45,0.46,0.39,0.19,black,65.0,interpolate,3,200,200,white,draw_ellipse,8756.png
0.45,0.52,0.3,0.1,black,155.0,interpolate,3,200,200,white,draw_ellipse,8757.png
0.55,0.49,0.39,0.13,black,10.0,interpolate,2,200,200,white,draw_ellipse,8758.png
0.55,0.5,0.3,0.16,black,55.0,interpolate,3,200,200,white,draw_ellipse,8759.png
0.52,0.45,0.81,0.2,black,100.0,interpolate,2,200,200,white,draw_ellipse,8760.png
0.55,0.52,0.47,0.1,black,120.0,interpolate,3,200,200,white,draw_ellipse,8761.png
0.45,0.5,0.81,0.19,black,125.0,interpolate,2,200,200,white,draw_ellipse,8762.png
0.47,0.45,0.9,0.19,black,50.0,interpolate,3,200,200,white,draw_ellipse,8763.png
0.52,0.49,0.64,0.16,black,140.0,interpolate,2,200,200,white,draw_ellipse,8764.png
0.45,0.45,0.3,0.16,black,85.0,interpolate,2,200,200,white,draw_ellipse,8765.png
0.54,0.49,0.56,0.13,black,20.0,interpolate,1,200,200,white,draw_ellipse,8766.png
0.55,0.5,0.47,0.1,black,5.0,interpolate,1,200,200,white,draw_ellipse,8767.png
0.51,0.5,0.9,0.16,black,115.0,interpolate,3,200,200,white,draw_ellipse,8768.png
0.51,0.53,0.3,0.11,black,170.0,interpolate,2,200,200,white,draw_ellipse,8769.png
0.48,0.53,0.56,0.11,black,115.0,interpolate,3,200,200,white,draw_ellipse,8770.png
0.47,0.52,0.64,0.1,black,110.0,interpolate,2,200,200,white,draw_ellipse,8771.png
0.51,0.5,0.64,0.16,black,170.0,interpolate,3,200,200,white,draw_ellipse,8772.png
0.54,0.51,0.81,0.17,black,165.0,interpolate,1,200,200,white,draw_ellipse,8773.png
0.5,0.54,0.81,0.16,black,90.0,interpolate,2,200,200,white,draw_ellipse,8774.png
0.52,0.51,0.64,0.2,black,150.0,interpolate,1,200,200,white,draw_ellipse,8775.png
0.55,0.46,0.9,0.13,black,170.0,interpolate,3,200,200,white,draw_ellipse,8776.png
0.49,0.45,0.9,0.19,black,5.0,interpolate,2,200,200,white,draw_ellipse,8777.png
0.49,0.54,0.64,0.16,black,120.0,interpolate,3,200,200,white,draw_ellipse,8778.png
0.5,0.5,0.9,0.2,black,135.0,interpolate,1,200,200,white,draw_ellipse,8779.png
0.46,0.48,0.39,0.16,black,155.0,interpolate,1,200,200,white,draw_ellipse,8780.png
0.48,0.5,0.3,0.13,black,150.0,interpolate,1,200,200,white,draw_ellipse,8781.png
0.52,0.45,0.39,0.1,black,130.0,interpolate,1,200,200,white,draw_ellipse,8782.png
0.54,0.5,0.73,0.17,black,170.0,interpolate,2,200,200,white,draw_ellipse,8783.png
0.45,0.47,0.9,0.19,black,45.0,interpolate,1,200,200,white,draw_ellipse,8784.png
0.48,0.53,0.56,0.16,black,90.0,interpolate,2,200,200,white,draw_ellipse,8785.png
0.54,0.52,0.56,0.19,black,160.0,interpolate,3,200,200,white,draw_ellipse,8786.png
0.47,0.5,0.47,0.17,black,5.0,interpolate,1,200,200,white,draw_ellipse,8787.png
0.47,0.54,0.9,0.11,black,155.0,interpolate,3,200,200,white,draw_ellipse,8788.png
0.47,0.54,0.47,0.16,black,10.0,interpolate,1,200,200,white,draw_ellipse,8789.png
0.55,0.49,0.39,0.17,black,30.0,interpolate,2,200,200,white,draw_ellipse,8790.png
0.47,0.5,0.81,0.17,black,95.0,interpolate,3,200,200,white,draw_ellipse,8791.png
0.48,0.49,0.9,0.17,black,125.0,interpolate,1,200,200,white,draw_ellipse,8792.png
0.55,0.5,0.81,0.1,black,60.0,interpolate,1,200,200,white,draw_ellipse,8793.png
0.5,0.49,0.3,0.19,black,110.0,interpolate,3,200,200,white,draw_ellipse,8794.png
0.52,0.49,0.39,0.2,black,95.0,interpolate,1,200,200,white,draw_ellipse,8795.png
0.5,0.52,0.64,0.1,black,115.0,interpolate,3,200,200,white,draw_ellipse,8796.png
0.55,0.54,0.56,0.16,black,75.0,interpolate,1,200,200,white,draw_ellipse,8797.png
0.51,0.5,0.3,0.14,black,100.0,interpolate,1,200,200,white,draw_ellipse,8798.png
0.48,0.45,0.47,0.17,black,120.0,interpolate,2,200,200,white,draw_ellipse,8799.png
0.53,0.46,0.73,0.11,black,10.0,interpolate,3,200,200,white,draw_ellipse,8800.png
0.52,0.53,0.73,0.17,black,75.0,interpolate,2,200,200,white,draw_ellipse,8801.png
0.49,0.54,0.3,0.2,black,10.0,interpolate,1,200,200,white,draw_ellipse,8802.png
0.47,0.52,0.3,0.17,black,170.0,interpolate,2,200,200,white,draw_ellipse,8803.png
0.49,0.51,0.56,0.17,black,95.0,interpolate,2,200,200,white,draw_ellipse,8804.png
0.45,0.45,0.81,0.14,black,155.0,interpolate,3,200,200,white,draw_ellipse,8805.png
0.51,0.5,0.81,0.16,black,110.0,interpolate,1,200,200,white,draw_ellipse,8806.png
0.53,0.5,0.9,0.13,black,55.0,interpolate,3,200,200,white,draw_ellipse,8807.png
0.5,0.53,0.56,0.2,black,70.0,interpolate,1,200,200,white,draw_ellipse,8808.png
0.54,0.55,0.3,0.14,black,165.0,interpolate,2,200,200,white,draw_ellipse,8809.png
0.55,0.49,0.56,0.2,black,30.0,interpolate,2,200,200,white,draw_ellipse,8810.png
0.45,0.47,0.64,0.13,black,130.0,interpolate,1,200,200,white,draw_ellipse,8811.png
0.45,0.51,0.39,0.1,black,0.0,interpolate,2,200,200,white,draw_ellipse,8812.png
0.47,0.45,0.3,0.13,black,160.0,interpolate,2,200,200,white,draw_ellipse,8813.png
0.45,0.55,0.64,0.17,black,135.0,interpolate,3,200,200,white,draw_ellipse,8814.png
0.54,0.52,0.81,0.16,black,25.0,interpolate,3,200,200,white,draw_ellipse,8815.png
0.53,0.48,0.81,0.11,black,35.0,interpolate,3,200,200,white,draw_ellipse,8816.png
0.52,0.55,0.9,0.1,black,60.0,interpolate,1,200,200,white,draw_ellipse,8817.png
0.55,0.45,0.56,0.19,black,100.0,interpolate,3,200,200,white,draw_ellipse,8818.png
0.53,0.47,0.9,0.14,black,0.0,interpolate,2,200,200,white,draw_ellipse,8819.png
0.52,0.51,0.81,0.17,black,145.0,interpolate,1,200,200,white,draw_ellipse,8820.png
0.55,0.52,0.73,0.2,black,70.0,interpolate,1,200,200,white,draw_ellipse,8821.png
0.45,0.54,0.3,0.11,black,25.0,interpolate,1,200,200,white,draw_ellipse,8822.png
0.45,0.55,0.64,0.13,black,125.0,interpolate,3,200,200,white,draw_ellipse,8823.png
0.54,0.48,0.3,0.19,black,140.0,interpolate,1,200,200,white,draw_ellipse,8824.png
0.49,0.55,0.47,0.13,black,30.0,interpolate,1,200,200,white,draw_ellipse,8825.png
0.5,0.52,0.64,0.11,black,65.0,interpolate,3,200,200,white,draw_ellipse,8826.png
0.45,0.45,0.64,0.14,black,165.0,interpolate,3,200,200,white,draw_ellipse,8827.png
0.49,0.55,0.47,0.16,black,5.0,interpolate,1,200,200,white,draw_ellipse,8828.png
0.46,0.45,0.39,0.1,black,105.0,interpolate,3,200,200,white,draw_ellipse,8829.png
0.52,0.52,0.39,0.11,black,95.0,interpolate,2,200,200,white,draw_ellipse,8830.png
0.45,0.52,0.3,0.16,black,5.0,interpolate,3,200,200,white,draw_ellipse,8831.png
0.46,0.54,0.73,0.19,black,140.0,interpolate,2,200,200,white,draw_ellipse,8832.png
0.53,0.55,0.3,0.14,black,135.0,interpolate,3,200,200,white,draw_ellipse,8833.png
0.53,0.46,0.39,0.13,black,105.0,interpolate,1,200,200,white,draw_ellipse,8834.png
0.53,0.5,0.47,0.13,black,35.0,interpolate,3,200,200,white,draw_ellipse,8835.png
0.45,0.5,0.64,0.2,black,170.0,interpolate,3,200,200,white,draw_ellipse,8836.png
0.46,0.52,0.47,0.19,black,145.0,interpolate,3,200,200,white,draw_ellipse,8837.png
0.5,0.52,0.9,0.11,black,45.0,interpolate,3,200,200,white,draw_ellipse,8838.png
0.48,0.49,0.39,0.2,black,90.0,interpolate,1,200,200,white,draw_ellipse,8839.png
0.47,0.46,0.9,0.16,black,65.0,interpolate,1,200,200,white,draw_ellipse,8840.png
0.54,0.54,0.73,0.16,black,165.0,interpolate,3,200,200,white,draw_ellipse,8841.png
0.55,0.46,0.39,0.2,black,50.0,interpolate,2,200,200,white,draw_ellipse,8842.png
0.55,0.53,0.73,0.2,black,70.0,interpolate,3,200,200,white,draw_ellipse,8843.png
0.5,0.46,0.56,0.14,black,100.0,interpolate,1,200,200,white,draw_ellipse,8844.png
0.55,0.45,0.47,0.11,black,105.0,interpolate,3,200,200,white,draw_ellipse,8845.png
0.54,0.54,0.39,0.16,black,75.0,interpolate,3,200,200,white,draw_ellipse,8846.png
0.54,0.45,0.9,0.11,black,130.0,interpolate,2,200,200,white,draw_ellipse,8847.png
0.46,0.54,0.47,0.13,black,130.0,interpolate,2,200,200,white,draw_ellipse,8848.png
0.55,0.52,0.81,0.13,black,5.0,interpolate,1,200,200,white,draw_ellipse,8849.png
0.52,0.51,0.73,0.17,black,55.0,interpolate,1,200,200,white,draw_ellipse,8850.png
0.51,0.53,0.39,0.17,black,110.0,interpolate,3,200,200,white,draw_ellipse,8851.png
0.53,0.47,0.47,0.16,black,75.0,interpolate,3,200,200,white,draw_ellipse,8852.png
0.45,0.54,0.3,0.17,black,110.0,interpolate,3,200,200,white,draw_ellipse,8853.png
0.45,0.54,0.73,0.17,black,85.0,interpolate,3,200,200,white,draw_ellipse,8854.png
0.48,0.52,0.81,0.2,black,85.0,interpolate,2,200,200,white,draw_ellipse,8855.png
0.53,0.5,0.73,0.1,black,60.0,interpolate,1,200,200,white,draw_ellipse,8856.png
0.49,0.51,0.73,0.13,black,10.0,interpolate,1,200,200,white,draw_ellipse,8857.png
0.5,0.53,0.47,0.16,black,60.0,interpolate,1,200,200,white,draw_ellipse,8858.png
0.47,0.46,0.3,0.1,black,115.0,interpolate,2,200,200,white,draw_ellipse,8859.png
0.51,0.52,0.64,0.1,black,90.0,interpolate,3,200,200,white,draw_ellipse,8860.png
0.48,0.51,0.81,0.16,black,165.0,interpolate,3,200,200,white,draw_ellipse,8861.png
0.55,0.46,0.56,0.13,black,80.0,interpolate,3,200,200,white,draw_ellipse,8862.png
0.54,0.55,0.3,0.1,black,140.0,interpolate,1,200,200,white,draw_ellipse,8863.png
0.49,0.54,0.81,0.1,black,105.0,interpolate,3,200,200,white,draw_ellipse,8864.png
0.48,0.54,0.9,0.1,black,20.0,interpolate,2,200,200,white,draw_ellipse,8865.png
0.55,0.48,0.3,0.13,black,90.0,interpolate,1,200,200,white,draw_ellipse,8866.png
0.47,0.48,0.39,0.11,black,55.0,interpolate,1,200,200,white,draw_ellipse,8867.png
0.46,0.53,0.3,0.11,black,5.0,interpolate,1,200,200,white,draw_ellipse,8868.png
0.45,0.45,0.73,0.13,black,115.0,interpolate,2,200,200,white,draw_ellipse,8869.png
0.45,0.54,0.47,0.11,black,85.0,interpolate,3,200,200,white,draw_ellipse,8870.png
0.48,0.53,0.81,0.19,black,110.0,interpolate,2,200,200,white,draw_ellipse,8871.png
0.52,0.49,0.56,0.14,black,80.0,interpolate,2,200,200,white,draw_ellipse,8872.png
0.53,0.49,0.56,0.19,black,50.0,interpolate,2,200,200,white,draw_ellipse,8873.png
0.48,0.53,0.73,0.16,black,25.0,interpolate,1,200,200,white,draw_ellipse,8874.png
0.47,0.46,0.3,0.2,black,80.0,interpolate,2,200,200,white,draw_ellipse,8875.png
0.51,0.55,0.64,0.2,black,15.0,interpolate,2,200,200,white,draw_ellipse,8876.png
0.48,0.53,0.39,0.13,black,80.0,interpolate,2,200,200,white,draw_ellipse,8877.png
0.45,0.49,0.81,0.19,black,55.0,interpolate,1,200,200,white,draw_ellipse,8878.png
0.54,0.5,0.64,0.13,black,55.0,interpolate,1,200,200,white,draw_ellipse,8879.png
