x,y,width,height,skew,color,rotation_angle,outline,linewidth,image_width,image_height,background_color,plot_function,file_name
0.53,0.53,0.48,0.13,37.5,black,165.0,interpolate,1,200,200,white,draw_parallelogram,8740.png
0.46,0.55,0.2,0.15,45.0,black,140.0,interpolate,3,200,200,white,draw_parallelogram,8741.png
0.48,0.54,0.2,0.16,15.0,black,60.0,interpolate,3,200,200,white,draw_parallelogram,8742.png
0.46,0.5,0.31,0.1,15.0,black,0.0,interpolate,3,200,200,white,draw_parallelogram,8743.png
0.47,0.51,0.37,0.12,15.0,black,65.0,interpolate,3,200,200,white,draw_parallelogram,8744.png
0.48,0.48,0.42,0.18,37.5,black,30.0,interpolate,1,200,200,white,draw_parallelogram,8745.png
0.45,0.52,0.2,0.16,22.5,black,90.0,interpolate,2,200,200,white,draw_parallelogram,8746.png
0.55,0.53,0.37,0.15,45.0,black,10.0,interpolate,3,200,200,white,draw_parallelogram,8747.png
0.51,0.5,0.42,0.13,22.5,black,160.0,interpolate,3,200,200,white,draw_parallelogram,8748.png
0.46,0.52,0.37,0.12,30.0,black,60.0,interpolate,2,200,200,white,draw_parallelogram,8749.png
0.47,0.49,0.26,0.18,45.0,black,85.0,interpolate,1,200,200,white,draw_parallelogram,8750.png
0.53,0.54,0.31,0.1,22.5,black,20.0,interpolate,3,200,200,white,draw_parallelogram,8751.png
0.55,0.51,0.42,0.15,15.0,black,40.0,interpolate,2,200,200,white,draw_parallelogram,8752.png
0.49,0.53,0.2,0.18,15.0,black,95.0,interpolate,1,200,200,white,draw_parallelogram,8753.png
0.48,0.52,0.48,0.13,45.0,black,120.0,interpolate,3,200,200,white,draw_parallelogram,8754.png
0.52,0.52,0.48,0.15,45.0,black,85.0,interpolate,3,200,200,white,draw_parallelogram,8755.png
0.53,0.51,0.31,0.13,30.0,black,70.0,interpolate,3,200,200,white,draw_parallelogram,8756.png
0.52,0.45,0.2,0.15,0.0,black,0.0,interpolate,3,200,200,white,draw_parallelogram,8757.png
0.49,0.5,0.31,0.12,30.0,black,0.0,interpolate,3,200,200,white,draw_parallelogram,8758.png
0.49,0.53,0.31,0.12,0.0,black,140.0,interpolate,1,200,200,white,draw_parallelogram,8759.png
0.51,0.53,0.26,0.18,7.5,black,5.0,interpolate,2,200,200,white,draw_parallelogram,8760.png
0.49,0.47,0.2,0.18,37.5,black,30.0,interpolate,2,200,200,white,draw_parallelogram,8761.png
0.46,0.54,0.26,0.12,0.0,black,55.0,interpolate,2,200,200,white,draw_parallelogram,8762.png
0.48,0.51,0.42,0.12,7.5,black,40.0,interpolate,1,200,200,white,draw_parallelogram,8763.png
0.55,0.55,0.48,0.1,15.0,black,20.0,interpolate,3,200,200,white,draw_parallelogram,8764.png
0.48,0.48,0.31,0.12,7.5,black,165.0,interpolate,2,200,200,white,draw_parallelogram,8765.png
0.49,0.5,0.26,0.1,0.0,black,50.0,interpolate,1,200,200,white,draw_parallelogram,8766.png
0.51,0.48,0.48,0.16,37.5,black,135.0,interpolate,1,200,200,white,draw_parallelogram,8767.png
0.53,0.45,0.37,0.18,37.5,black,75.0,interpolate,3,200,200,white,draw_parallelogram,8768.png
0.46,0.49,0.31,0.13,15.0,black,85.0,interpolate,3,200,200,white,draw_parallelogram,8769.png
0.49,0.52,0.48,0.15,22.5,black,35.0,interpolate,3,200,200,white,draw_parallelogram,8770.png
0.45,0.45,0.2,0.1,0.0,black,15.0,interpolate,1,200,200,white,draw_parallelogram,8771.png
0.46,0.48,0.37,0.12,0.0,black,35.0,interpolate,2,200,200,white,draw_parallelogram,8772.png
0.48,0.46,0.26,0.12,7.5,black,165.0,interpolate,2,200,200,white,draw_parallelogram,8773.png
0.47,0.52,0.31,0.16,7.5,black,65.0,interpolate,1,200,200,white,draw_parallelogram,8774.png
0.5,0.54,0.31,0.18,45.0,black,25.0,interpolate,3,200,200,white,draw_parallelogram,8775.png
0.53,0.46,0.48,0.12,7.5,black,175.0,interpolate,3,200,200,white,draw_parallelogram,8776.png
0.53,0.47,0.2,0.16,37.5,black,165.0,interpolate,2,200,200,white,draw_parallelogram,8777.png
0.45,0.53,0.2,0.16,37.5,black,165.0,interpolate,1,200,200,white,draw_parallelogram,8778.png
0.52,0.55,0.37,0.1,22.5,black,20.0,interpolate,2,200,200,white,draw_parallelogram,8779.png
0.54,0.48,0.2,0.16,30.0,black,0.0,interpolate,3,200,200,white,draw_parallelogram,8780.png
0.55,0.49,0.37,0.1,7.5,black,165.0,interpolate,1,200,200,white,draw_parallelogram,8781.png
0.54,0.55,0.2,0.18,22.5,black,140.0,interpolate,1,200,200,white,draw_parallelogram,8782.png
0.52,0.52,0.37,0.13,15.0,black,50.0,interpolate,1,200,200,white,draw_parallelogram,8783.png
0.45,0.48,0.37,0.15,15.0,black,60.0,interpolate,2,200,200,white,draw_parallelogram,8784.png
0.5,0.48,0.2,0.16,30.0,black,105.0,interpolate,3,200,200,white,draw_parallelogram,8785.png
0.45,0.47,0.37,0.13,37.5,black,100.0,interpolate,3,200,200,white,draw_parallelogram,8786.png
0.53,0.46,0.48,0.1,15.0,black,15.0,interpolate,3,200,200,white,draw_parallelogram,8787.png
0.55,0.51,0.31,0.16,37.5,black,30.0,interpolate,2,200,200,white,draw_parallelogram,8788.png
0.53,0.49,0.26,0.13,37.5,black,155.0,interpolate,3,200,200,white,draw_parallelogram,8789.png
0.52,0.49,0.2,0.16,15.0,black,0.0,interpolate,2,200,200,white,draw_parallelogram,8790.png
0.49,0.45,0.37,0.12,22.5,black,65.0,interpolate,1,200,200,white,draw_parallelogram,8791.png
0.5,0.48,0.48,0.15,30.0,black,105.0,interpolate,3,200,200,white,draw_parallelogram,8792.png
0.52,0.51,0.37,0.12,30.0,black,110.0,interpolate,2,200,200,white,draw_parallelogram,8793.png
0.45,0.53,0.48,0.13,15.0,black,140.0,interpolate,2,200,200,white,draw_parallelogram,8794.png
0.49,0.53,0.2,0.15,7.5,black,60.0,interpolate,3,200,200,white,draw_parallelogram,8795.png
0.51,0.54,0.48,0.12,22.5,black,50.0,interpolate,2,200,200,white,draw_parallelogram,8796.png
0.54,0.55,0.48,0.15,45.0,black,170.0,interpolate,2,200,200,white,draw_parallelogram,8797.png
0.52,0.48,0.37,0.12,7.5,black,45.0,interpolate,3,200,200,white,draw_parallelogram,8798.png
0.54,0.47,0.48,0.12,30.0,black,150.0,interpolate,2,200,200,white,draw_parallelogram,8799.png
0.54,0.48,0.48,0.15,37.5,black,40.0,interpolate,2,200,200,white,draw_parallelogram,8800.png
0.5,0.55,0.31,0.13,0.0,black,100.0,interpolate,2,200,200,white,draw_parallelogram,8801.png
0.48,0.48,0.48,0.13,15.0,black,155.0,interpolate,2,200,200,white,draw_parallelogram,8802.png
0.51,0.55,0.42,0.13,22.5,black,155.0,interpolate,2,200,200,white,draw_parallelogram,8803.png
0.46,0.47,0.48,0.13,15.0,black,130.0,interpolate,3,200,200,white,draw_parallelogram,8804.png
0.51,0.46,0.48,0.1,7.5,black,100.0,interpolate,1,200,200,white,draw_parallelogram,8805.png
0.48,0.49,0.2,0.18,7.5,black,165.0,interpolate,2,200,200,white,draw_parallelogram,8806.png
0.53,0.54,0.2,0.18,7.5,black,150.0,interpolate,1,200,200,white,draw_parallelogram,8807.png
0.5,0.49,0.2,0.12,45.0,black,15.0,interpolate,1,200,200,white,draw_parallelogram,8808.png
0.53,0.5,0.26,0.15,22.5,black,0.0,interpolate,3,200,200,white,draw_parallelogram,8809.png
0.47,0.52,0.42,0.13,37.5,black,130.0,interpolate,2,200,200,white,draw_parallelogram,8810.png
0.45,0.53,0.26,0.1,15.0,black,140.0,interpolate,2,200,200,white,draw_parallelogram,8811.png
0.45,0.48,0.26,0.12,30.0,black,60.0,interpolate,1,200,200,white,draw_parallelogram,8812.png
0.48,0.54,0.48,0.12,22.5,black,150.0,interpolate,3,200,200,white,draw_parallelogram,8813.png
0.52,0.51,0.42,0.12,0.0,black,20.0,interpolate,1,200,200,white,draw_parallelogram,8814.png
0.54,0.49,0.48,0.13,37.5,black,35.0,interpolate,1,200,200,white,draw_parallelogram,8815.png
0.47,0.5,0.31,0.16,7.5,black,120.0,interpolate,3,200,200,white,draw_parallelogram,8816.png
0.49,0.52,0.37,0.12,45.0,black,150.0,interpolate,3,200,200,white,draw_parallelogram,8817.png
0.52,0.45,0.2,0.1,30.0,black,125.0,interpolate,1,200,200,white,draw_parallelogram,8818.png
0.45,0.53,0.37,0.15,15.0,black,125.0,interpolate,2,200,200,white,draw_parallelogram,8819.png
0.45,0.5,0.2,0.15,37.5,black,55.0,interpolate,2,200,200,white,draw_parallelogram,8820.png
0.46,0.48,0.26,0.16,0.0,black,130.0,interpolate,3,200,200,white,draw_parallelogram,8821.png
0.46,0.48,0.26,0.13,30.0,black,165.0,interpolate,3,200,200,white,draw_parallelogram,8822.png
0.52,0.53,0.37,0.1,37.5,black,0.0,interpolate,1,200,200,white,draw_parallelogram,8823.png
0.51,0.49,0.31,0.13,30.0,black,160.0,interpolate,3,200,200,white,draw_parallelogram,8824.png
0.46,0.51,0.48,0.1,45.0,black,10.0,interpolate,3,200,200,white,draw_parallelogram,8825.png
0.47,0.54,0.2,0.18,22.5,black,0.0,interpolate,2,200,200,white,draw_parallelogram,8826.png
0.45,0.47,0.42,0.13,45.0,black,140.0,interpolate,1,200,200,white,draw_parallelogram,8827.png
0.54,0.48,0.2,0.13,7.5,black,5.0,interpolate,3,200,200,white,draw_parallelogram,8828.png
0.51,0.53,0.42,0.16,30.0,black,175.0,interpolate,1,200,200,white,draw_parallelogram,8829.png
0.53,0.55,0.48,0.15,15.0,black,15.0,interpolate,1,200,200,white,draw_parallelogram,8830.png
0.51,0.51,0.26,0.15,37.5,black,170.0,interpolate,3,200,200,white,draw_parallelogram,8831.png
0.45,0.47,0.42,0.18,22.5,black,115.0,interpolate,1,200,200,white,draw_parallelogram,8832.png
0.5,0.48,0.31,0.15,30.0,black,35.0,interpolate,3,200,200,white,draw_parallelogram,8833.png
0.51,0.45,0.31,0.13,45.0,black,170.0,interpolate,2,200,200,white,draw_parallelogram,8834.png
0.45,0.52,0.31,0.15,15.0,black,175.0,interpolate,1,200,200,white,draw_parallelogram,8835.png
0.46,0.47,0.31,0.12,37.5,black,35.0,interpolate,3,200,200,white,draw_parallelogram,8836.png
0.52,0.48,0.26,0.15,45.0,black,135.0,interpolate,1,200,200,white,draw_parallelogram,8837.png
0.5,0.54,0.2,0.16,37.5,black,85.0,interpolate,3,200,200,white,draw_parallelogram,8838.png
0.55,0.54,0.2,0.16,22.5,black,150.0,interpolate,3,200,200,white,draw_parallelogram,8839.png
0.52,0.48,0.2,0.15,15.0,black,70.0,interpolate,1,200,200,white,draw_parallelogram,8840.png
0.55,0.48,0.31,0.15,22.5,black,170.0,interpolate,3,200,200,white,draw_parallelogram,8841.png
0.5,0.52,0.48,0.13,22.5,black,85.0,interpolate,1,200,200,white,draw_parallelogram,8842.png
0.45,0.49,0.2,0.13,30.0,black,135.0,interpolate,2,200,200,white,draw_parallelogram,8843.png
0.47,0.46,0.31,0.13,15.0,black,65.0,interpolate,2,200,200,white,draw_parallelogram,8844.png
0.47,0.53,0.37,0.18,7.5,black,90.0,interpolate,1,200,200,white,draw_parallelogram,8845.png
0.5,0.51,0.2,0.15,37.5,black,15.0,interpolate,2,200,200,white,draw_parallelogram,8846.png
0.49,0.53,0.26,0.1,0.0,black,150.0,interpolate,1,200,200,white,draw_parallelogram,8847.png
0.55,0.47,0.2,0.12,37.5,black,125.0,interpolate,2,200,200,white,draw_parallelogram,8848.png
0.46,0.55,0.42,0.13,0.0,black,145.0,interpolate,1,200,200,white,draw_parallelogram,8849.png
0.47,0.55,0.2,0.1,15.0,black,25.0,interpolate,2,200,200,white,draw_parallelogram,8850.png
0.55,0.47,0.48,0.16,15.0,black,125.0,interpolate,3,200,200,white,draw_parallelogram,8851.png
0.46,0.48,0.2,0.1,45.0,black,155.0,interpolate,1,200,200,white,draw_parallelogram,8852.png
0.54,0.51,0.31,0.18,22.5,black,80.0,interpolate,1,200,200,white,draw_parallelogram,8853.png
0.47,0.5,0.37,0.15,15.0,black,20.0,interpolate,3,200,200,white,draw_parallelogram,8854.png
0.52,0.54,0.42,0.13,37.5,black,115.0,interpolate,1,200,200,white,draw_parallelogram,8855.png
0.5,0.54,0.42,0.12,37.5,black,75.0,interpolate,1,200,200,white,draw_parallelogram,8856.png
0.54,0.55,0.37,0.16,45.0,black,50.0,interpolate,1,200,200,white,draw_parallelogram,8857.png
0.5,0.47,0.31,0.15,22.5,black,125.0,interpolate,3,200,200,white,draw_parallelogram,8858.png
0.48,0.46,0.31,0.1,0.0,black,160.0,interpolate,1,200,200,white,draw_parallelogram,8859.png
0.5,0.49,0.31,0.15,15.0,black,65.0,interpolate,1,200,200,white,draw_parallelogram,8860.png
0.53,0.48,0.2,0.16,37.5,black,115.0,interpolate,3,200,200,white,draw_parallelogram,8861.png
0.51,0.46,0.2,0.1,22.5,black,80.0,interpolate,3,200,200,white,draw_parallelogram,8862.png
0.49,0.53,0.2,0.12,30.0,black,130.0,interpolate,2,200,200,white,draw_parallelogram,8863.png
0.53,0.45,0.31,0.12,37.5,black,20.0,interpolate,2,200,200,white,draw_parallelogram,8864.png
0.45,0.5,0.42,0.16,37.5,black,25.0,interpolate,2,200,200,white,draw_parallelogram,8865.png
0.48,0.53,0.48,0.13,37.5,black,85.0,interpolate,3,200,200,white,draw_parallelogram,8866.png
0.48,0.45,0.2,0.15,7.5,black,25.0,interpolate,1,200,200,white,draw_parallelogram,8867.png
0.46,0.45,0.2,0.12,37.5,black,100.0,interpolate,2,200,200,white,draw_parallelogram,8868.png
0.47,0.52,0.2,0.18,7.5,black,30.0,interpolate,1,200,200,white,draw_parallelogram,8869.png
0.55,0.52,0.31,0.15,22.5,black,165.0,interpolate,2,200,200,white,draw_parallelogram,8870.png
0.49,0.5,0.2,0.13,7.5,black,0.0,interpolate,2,200,200,white,draw_parallelogram,8871.png
0.54,0.5,0.31,0.12,15.0,black,145.0,interpolate,3,200,200,white,draw_parallelogram,8872.png
0.51,0.48,0.48,0.16,7.5,black,55.0,interpolate,3,200,200,white,draw_parallelogram,8873.png
0.49,0.54,0.2,0.16,0.0,black,0.0,interpolate,2,200,200,white,draw_parallelogram,8874.png
0.46,0.5,0.42,0.18,30.0,black,170.0,interpolate,2,200,200,white,draw_parallelogram,8875.png
0.5,0.45,0.31,0.13,45.0,black,25.0,interpolate,1,200,200,white,draw_parallelogram,8876.png
0.48,0.45,0.31,0.16,37.5,black,170.0,interpolate,2,200,200,white,draw_parallelogram,8877.png
0.54,0.46,0.2,0.18,30.0,black,25.0,interpolate,3,200,200,white,draw_parallelogram,8878.png
0.49,0.46,0.31,0.15,37.5,black,145.0,interpolate,1,200,200,white,draw_parallelogram,8879.png
0.54,0.48,0.31,0.12,15.0,black,25.0,interpolate,1,200,200,white,draw_parallelogram,8880.png
0.5,0.55,0.37,0.18,30.0,black,0.0,interpolate,3,200,200,white,draw_parallelogram,8881.png
0.54,0.47,0.37,0.1,37.5,black,125.0,interpolate,2,200,200,white,draw_parallelogram,8882.png
0.48,0.52,0.48,0.1,45.0,black,140.0,interpolate,2,200,200,white,draw_parallelogram,8883.png
0.45,0.52,0.48,0.15,37.5,black,95.0,interpolate,1,200,200,white,draw_parallelogram,8884.png
0.51,0.47,0.37,0.13,7.5,black,65.0,interpolate,3,200,200,white,draw_parallelogram,8885.png
0.51,0.49,0.2,0.16,30.0,black,45.0,interpolate,1,200,200,white,draw_parallelogram,8886.png
0.49,0.48,0.42,0.15,15.0,black,80.0,interpolate,2,200,200,white,draw_parallelogram,8887.png
0.46,0.52,0.37,0.15,30.0,black,90.0,interpolate,2,200,200,white,draw_parallelogram,8888.png
0.54,0.5,0.26,0.13,37.5,black,70.0,interpolate,3,200,200,white,draw_parallelogram,8889.png
0.45,0.47,0.48,0.16,37.5,black,140.0,interpolate,1,200,200,white,draw_parallelogram,8890.png
0.55,0.46,0.26,0.12,15.0,black,95.0,interpolate,2,200,200,white,draw_parallelogram,8891.png
0.52,0.52,0.48,0.16,30.0,black,35.0,interpolate,3,200,200,white,draw_parallelogram,8892.png
0.47,0.46,0.26,0.15,30.0,black,165.0,interpolate,3,200,200,white,draw_parallelogram,8893.png
0.55,0.55,0.26,0.18,7.5,black,160.0,interpolate,1,200,200,white,draw_parallelogram,8894.png
0.51,0.52,0.31,0.1,22.5,black,70.0,interpolate,1,200,200,white,draw_parallelogram,8895.png
0.53,0.46,0.26,0.18,7.5,black,110.0,interpolate,1,200,200,white,draw_parallelogram,8896.png
0.45,0.45,0.48,0.12,15.0,black,115.0,interpolate,2,200,200,white,draw_parallelogram,8897.png
0.53,0.53,0.2,0.1,22.5,black,145.0,interpolate,3,200,200,white,draw_parallelogram,8898.png
0.53,0.45,0.26,0.13,45.0,black,135.0,interpolate,3,200,200,white,draw_parallelogram,8899.png
0.45,0.54,0.37,0.12,0.0,black,160.0,interpolate,1,200,200,white,draw_parallelogram,8900.png
0.51,0.49,0.31,0.12,37.5,black,25.0,interpolate,3,200,200,white,draw_parallelogram,8901.png
0.47,0.51,0.37,0.13,0.0,black,55.0,interpolate,2,200,200,white,draw_parallelogram,8902.png
0.46,0.49,0.2,0.1,0.0,black,55.0,interpolate,2,200,200,white,draw_parallelogram,8903.png
0.53,0.55,0.2,0.15,30.0,black,70.0,interpolate,3,200,200,white,draw_parallelogram,8904.png
0.48,0.48,0.37,0.13,22.5,black,20.0,interpolate,2,200,200,white,draw_parallelogram,8905.png
0.48,0.54,0.31,0.15,30.0,black,150.0,interpolate,3,200,200,white,draw_parallelogram,8906.png
0.55,0.48,0.37,0.12,37.5,black,155.0,interpolate,3,200,200,white,draw_parallelogram,8907.png
0.46,0.54,0.42,0.13,30.0,black,60.0,interpolate,1,200,200,white,draw_parallelogram,8908.png
0.47,0.48,0.42,0.13,7.5,black,160.0,interpolate,3,200,200,white,draw_parallelogram,8909.png
0.46,0.52,0.26,0.1,0.0,black,140.0,interpolate,2,200,200,white,draw_parallelogram,8910.png
0.49,0.49,0.26,0.13,37.5,black,10.0,interpolate,1,200,200,white,draw_parallelogram,8911.png
0.49,0.45,0.2,0.16,15.0,black,160.0,interpolate,2,200,200,white,draw_parallelogram,8912.png
0.48,0.5,0.2,0.15,22.5,black,35.0,interpolate,3,200,200,white,draw_parallelogram,8913.png
0.45,0.5,0.37,0.13,7.5,black,160.0,interpolate,1,200,200,white,draw_parallelogram,8914.png
0.47,0.55,0.31,0.13,15.0,black,145.0,interpolate,1,200,200,white,draw_parallelogram,8915.png
0.46,0.52,0.26,0.12,37.5,black,135.0,interpolate,3,200,200,white,draw_parallelogram,8916.png
0.5,0.5,0.48,0.12,30.0,black,110.0,interpolate,1,200,200,white,draw_parallelogram,8917.png
0.51,0.48,0.2,0.15,0.0,black,65.0,interpolate,3,200,200,white,draw_parallelogram,8918.png
0.52,0.51,0.37,0.18,22.5,black,70.0,interpolate,2,200,200,white,draw_parallelogram,8919.png
0.48,0.52,0.37,0.18,0.0,black,30.0,interpolate,1,200,200,white,draw_parallelogram,8920.png
0.49,0.54,0.48,0.13,22.5,black,10.0,interpolate,2,200,200,white,draw_parallelogram,8921.png
0.52,0.48,0.2,0.13,7.5,black,15.0,interpolate,1,200,200,white,draw_parallelogram,8922.png
0.53,0.45,0.42,0.15,7.5,black,90.0,interpolate,2,200,200,white,draw_parallelogram,8923.png
0.54,0.5,0.26,0.1,15.0,black,10.0,interpolate,2,200,200,white,draw_parallelogram,8924.png
0.53,0.5,0.31,0.13,15.0,black,140.0,interpolate,3,200,200,white,draw_parallelogram,8925.png
0.52,0.51,0.26,0.16,22.5,black,85.0,interpolate,1,200,200,white,draw_parallelogram,8926.png
0.47,0.54,0.48,0.1,37.5,black,65.0,interpolate,1,200,200,white,draw_parallelogram,8927.png
0.45,0.54,0.48,0.18,15.0,black,15.0,interpolate,2,200,200,white,draw_parallelogram,8928.png
0.52,0.47,0.37,0.18,45.0,black,15.0,interpolate,1,200,200,white,draw_parallelogram,8929.png
0.55,0.54,0.2,0.12,0.0,black,15.0,interpolate,3,200,200,white,draw_parallelogram,8930.png
0.46,0.55,0.2,0.18,30.0,black,25.0,interpolate,1,200,200,white,draw_parallelogram,8931.png
0.49,0.53,0.37,0.16,0.0,black,155.0,interpolate,1,200,200,white,draw_parallelogram,8932.png
0.5,0.48,0.37,0.18,15.0,black,35.0,interpolate,3,200,200,white,draw_parallelogram,8933.png
0.5,0.51,0.2,0.1,7.5,black,90.0,interpolate,1,200,200,white,draw_parallelogram,8934.png
0.46,0.54,0.37,0.18,30.0,black,20.0,interpolate,3,200,200,white,draw_parallelogram,8935.png
0.55,0.49,0.26,0.12,0.0,black,25.0,interpolate,1,200,200,white,draw_parallelogram,8936.png
0.55,0.46,0.48,0.16,22.5,black,80.0,interpolate,3,200,200,white,draw_parallelogram,8937.png
0.49,0.46,0.48,0.13,45.0,black,135.0,interpolate,2,200,200,white,draw_parallelogram,8938.png
0.52,0.51,0.37,0.12,0.0,black,75.0,interpolate,2,200,200,white,draw_parallelogram,8939.png
0.47,0.49,0.48,0.16,22.5,black,0.0,interpolate,2,200,200,white,draw_parallelogram,8940.png
0.55,0.47,0.42,0.18,7.5,black,110.0,interpolate,2,200,200,white,draw_parallelogram,8941.png
0.54,0.54,0.48,0.13,37.5,black,120.0,interpolate,3,200,200,white,draw_parallelogram,8942.png
0.5,0.48,0.31,0.16,0.0,black,120.0,interpolate,3,200,200,white,draw_parallelogram,8943.png
0.51,0.55,0.42,0.12,45.0,black,155.0,interpolate,3,200,200,white,draw_parallelogram,8944.png
0.49,0.5,0.42,0.13,0.0,black,75.0,interpolate,3,200,200,white,draw_parallelogram,8945.png
0.54,0.46,0.37,0.13,0.0,black,100.0,interpolate,1,200,200,white,draw_parallelogram,8946.png
0.47,0.55,0.31,0.15,0.0,black,115.0,interpolate,1,200,200,white,draw_parallelogram,8947.png
0.55,0.5,0.42,0.12,7.5,black,150.0,interpolate,1,200,200,white,draw_parallelogram,8948.png
0.47,0.5,0.31,0.1,7.5,black,150.0,interpolate,2,200,200,white,draw_parallelogram,8949.png
0.52,0.45,0.26,0.1,15.0,black,125.0,interpolate,2,200,200,white,draw_parallelogram,8950.png
0.51,0.53,0.26,0.1,30.0,black,25.0,interpolate,2,200,200,white,draw_parallelogram,8951.png
0.45,0.5,0.48,0.13,15.0,black,40.0,interpolate,2,200,200,white,draw_parallelogram,8952.png
0.5,0.48,0.26,0.13,15.0,black,90.0,interpolate,1,200,200,white,draw_parallelogram,8953.png
0.45,0.55,0.48,0.16,0.0,black,110.0,interpolate,2,200,200,white,draw_parallelogram,8954.png
0.47,0.51,0.42,0.13,30.0,black,80.0,interpolate,1,200,200,white,draw_parallelogram,8955.png
0.5,0.47,0.2,0.12,7.5,black,140.0,interpolate,3,200,200,white,draw_parallelogram,8956.png
0.55,0.52,0.2,0.1,0.0,black,85.0,interpolate,1,200,200,white,draw_parallelogram,8957.png
0.5,0.52,0.26,0.12,45.0,black,50.0,interpolate,1,200,200,white,draw_parallelogram,8958.png
0.49,0.46,0.42,0.15,15.0,black,70.0,interpolate,3,200,200,white,draw_parallelogram,8959.png
0.54,0.45,0.2,0.13,15.0,black,20.0,interpolate,2,200,200,white,draw_parallelogram,8960.png
0.55,0.46,0.42,0.12,15.0,black,95.0,interpolate,1,200,200,white,draw_parallelogram,8961.png
0.53,0.49,0.37,0.15,22.5,black,15.0,interpolate,2,200,200,white,draw_parallelogram,8962.png
0.5,0.53,0.48,0.15,15.0,black,70.0,interpolate,1,200,200,white,draw_parallelogram,8963.png
0.5,0.53,0.26,0.18,15.0,black,65.0,interpolate,2,200,200,white,draw_parallelogram,8964.png
0.55,0.55,0.42,0.1,15.0,black,25.0,interpolate,2,200,200,white,draw_parallelogram,8965.png
0.52,0.51,0.42,0.16,30.0,black,15.0,interpolate,1,200,200,white,draw_parallelogram,8966.png
0.54,0.51,0.31,0.18,0.0,black,40.0,interpolate,3,200,200,white,draw_parallelogram,8967.png
0.5,0.53,0.26,0.12,22.5,black,70.0,interpolate,2,200,200,white,draw_parallelogram,8968.png
0.49,0.53,0.48,0.15,0.0,black,175.0,interpolate,1,200,200,white,draw_parallelogram,8969.png
0.5,0.53,0.26,0.13,30.0,black,10.0,interpolate,2,200,200,white,draw_parallelogram,8970.png
0.54,0.54,0.48,0.18,37.5,black,150.0,interpolate,2,200,200,white,draw_parallelogram,8971.png
0.53,0.53,0.48,0.1,45.0,black,60.0,interpolate,2,200,200,white,draw_parallelogram,8972.png
0.48,0.52,0.31,0.16,37.5,black,175.0,interpolate,2,200,200,white,draw_parallelogram,8973.png
0.51,0.46,0.37,0.16,45.0,black,145.0,interpolate,3,200,200,white,draw_parallelogram,8974.png
0.55,0.55,0.37,0.18,0.0,black,140.0,interpolate,3,200,200,white,draw_parallelogram,8975.png
0.53,0.55,0.37,0.1,0.0,black,100.0,interpolate,3,200,200,white,draw_parallelogram,8976.png
0.46,0.52,0.31,0.1,45.0,black,30.0,interpolate,3,200,200,white,draw_parallelogram,8977.png
0.46,0.53,0.48,0.12,0.0,black,120.0,interpolate,1,200,200,white,draw_parallelogram,8978.png
0.5,0.5,0.42,0.1,37.5,black,70.0,interpolate,1,200,200,white,draw_parallelogram,8979.png
0.54,0.53,0.31,0.16,37.5,black,65.0,interpolate,3,200,200,white,draw_parallelogram,8980.png
0.47,0.48,0.48,0.15,30.0,black,170.0,interpolate,2,200,200,white,draw_parallelogram,8981.png
0.52,0.52,0.48,0.15,15.0,black,140.0,interpolate,1,200,200,white,draw_parallelogram,8982.png
0.51,0.53,0.31,0.12,30.0,black,120.0,interpolate,2,200,200,white,draw_parallelogram,8983.png
0.53,0.49,0.42,0.18,15.0,black,60.0,interpolate,1,200,200,white,draw_parallelogram,8984.png
0.48,0.54,0.42,0.13,37.5,black,145.0,interpolate,2,200,200,white,draw_parallelogram,8985.png
0.55,0.53,0.2,0.15,30.0,black,145.0,interpolate,2,200,200,white,draw_parallelogram,8986.png
0.46,0.47,0.26,0.1,30.0,black,70.0,interpolate,2,200,200,white,draw_parallelogram,8987.png
0.5,0.47,0.26,0.15,22.5,black,75.0,interpolate,2,200,200,white,draw_parallelogram,8988.png
0.52,0.47,0.42,0.1,15.0,black,45.0,interpolate,3,200,200,white,draw_parallelogram,8989.png
0.47,0.51,0.42,0.15,37.5,black,0.0,interpolate,1,200,200,white,draw_parallelogram,8990.png
0.49,0.53,0.42,0.15,0.0,black,85.0,interpolate,2,200,200,white,draw_parallelogram,8991.png
0.45,0.51,0.42,0.15,7.5,black,120.0,interpolate,2,200,200,white,draw_parallelogram,8992.png
0.46,0.48,0.42,0.16,7.5,black,175.0,interpolate,1,200,200,white,draw_parallelogram,8993.png
0.46,0.5,0.26,0.12,0.0,black,45.0,interpolate,1,200,200,white,draw_parallelogram,8994.png
0.46,0.47,0.26,0.16,7.5,black,25.0,interpolate,3,200,200,white,draw_parallelogram,8995.png
0.52,0.51,0.42,0.13,22.5,black,40.0,interpolate,1,200,200,white,draw_parallelogram,8996.png
0.48,0.51,0.42,0.15,30.0,black,15.0,interpolate,2,200,200,white,draw_parallelogram,8997.png
0.53,0.45,0.42,0.13,15.0,black,75.0,interpolate,1,200,200,white,draw_parallelogram,8998.png
0.52,0.55,0.2,0.16,15.0,black,175.0,interpolate,1,200,200,white,draw_parallelogram,8999.png
0.5,0.54,0.2,0.13,7.5,black,70.0,interpolate,3,200,200,white,draw_parallelogram,9000.png
0.45,0.49,0.42,0.12,37.5,black,150.0,interpolate,2,200,200,white,draw_parallelogram,9001.png
0.48,0.55,0.48,0.12,37.5,black,15.0,interpolate,3,200,200,white,draw_parallelogram,9002.png
